week.code,Week,AK,AL,AR,AZ,DE,GA,ID,KS,KY,LA,MA,MD,ME,MI,MN,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV
201021,05/23/2010,0.27605245,2.373791622,0.656716418,0.613263608,0,1.387359612,1.058743169,0.536268699,0.243947063,1.482380249,0.970954357,2.159669983,0.497615592,0.335789572,0.05604334,0.481695568,1.846590909,0.542495479,0.135501355,1.584108625,1.776697213,1.008520257,0.3174603175,0.165477299,0.9865005192,0.600653653,0.018231541,0.715990453,0.275482094,0.096908615,1.297246607,0.302343159,1.169106445,1.126760563,0,0.523217789,0.732433051
201022,05/30/2010,0.88593577,1.732351667,1.242236025,1.565995526,0,1.592797784,1.544401544,0.303230059,0.336778539,1.836009476,0.902640344,1.895560719,0.700997573,0.159607121,0.148529557,0.601814426,2.377777778,0,0.042444822,1.36374907,2.238086051,0.631745196,0.1827819411,0.174140183,0.9831460674,0.868649645,0,0.993317681,0.25,0.127506665,1.29468599,0.309190185,1.19475988,1.205479452,0.1899335233,0.998151571,0.317679558
201023,06/06/2010,0.118694362,2.118487498,0.673400673,0.56320094,0,1.083684527,0.929235168,0.586241641,0.163083766,1.565461995,0.808455093,1.902562411,0.367562601,0.383244207,0.129276911,0.360125661,0.968523002,0,0.169157034,1.598702502,1.7023134,0.352899659,0.1555935895,0.253292806,0.7087628866,0.611467522,0,0.579336981,0,0.067114094,0.924021899,0.287087312,1.015799459,1.392470346,0.1022494888,0.580015819,0.385177314
201024,06/13/2010,0.484848485,1.994230528,0.713153724,0.550950514,0,0.978457491,0.964851826,0.428145942,0.174264603,1.157643854,0.820787429,2.191003995,0.393883225,0.414657666,0.211193242,0.238408418,0.371402043,0.120192308,0.165234633,1.916932907,1.622718053,0.36530916,0.0637450199,0.223914017,0.6972111554,0.619295958,0,0.555748524,0,0.051161363,0.805026507,0.248202126,0.956245995,0.66603235,0,0.906125408,1.238390093
201025,06/20/2010,0.400228702,1.779112754,0.697674419,0.55474147,0,0.9375,1.187904968,0.445495045,0.151492198,1.254589963,0.774312087,1.683155596,0.237360551,0.358554749,0.189924934,0.476106507,0.090334237,0.434782609,0,2.233429395,1.593252109,0.451650261,0.1696222051,0.248784349,1.321138211,0.534983741,0,0.511247444,0,0.076365025,0.940026858,0.174995139,0.877976973,1.27388535,0,0.579839429,0.762988979
201026,06/27/2010,0,2.313829787,0.132802125,0.536662194,0,0.926620865,0.608133789,0.242986525,0.217939113,1.207243461,0.716944713,1.950455581,0.456950457,0.306073649,0.334115947,0.364215798,1.033834586,0.197628458,0.066115702,1.918005275,1.513596716,0.322889261,0.0998502247,0.198807157,0.5882352941,0.507210343,0,0.546737213,0.517464424,0.043280675,0.9838455,0.186604465,0.807452193,0.769971126,0.2024291498,0.18492834,0.848573519
201027,07/04/2010,0.203252033,2.162921348,0.440140845,0.488702352,0,0.944820092,1.066885515,0.424409268,0.20800832,0.744145327,0.789459356,1.618421053,0.708446866,0.456947023,0.218386023,0.422832981,1.611374408,0.25974026,0.1460387,1.990767455,2.449349864,0.364138624,0.1205787781,0.145708874,0.7380073801,0.62061832,0.036271309,0.552603613,0,0.050062578,1.023415487,0.176903481,0.859833721,0.507099391,0,0.915605096,0.498632781
201028,07/11/2010,0.410677618,1.607678464,0.376647834,0.324607766,0,0.753093061,0.96969697,0.479466333,0.014897579,0.851150066,0.703260572,1.73995571,0.551632833,0.471983541,0.166331086,0.391061453,0.586510264,0.2,0.030497103,2.418763743,1.666203832,0.314188765,0.163291966,0.191742298,0.9306260575,0.450127877,0,0.449282875,0,0.02506894,1.013266796,0.202746291,0.696737009,0.723140496,0,0.776340111,0.534672715
201029,07/18/2010,0.16146394,1.798228216,0.084388186,0.479923212,0,0.763261672,1.00896861,0.451652638,0,1.098297639,0.645454545,1.868327402,0.607560756,0.46377887,0.04165365,0.352688172,0.61500615,0,0.150105074,1.775349949,1.959018239,0.368248773,0.1014713343,0.128468654,0.8249312557,0.668706789,0,0.494108704,0,0.042625746,0.809041876,0.106602232,0.677645137,0.941993059,0.1972386588,1.317414574,0.418150844
201030,07/25/2010,0.419507079,1.908957416,0.692307692,0.499150382,0,0.725694214,0.893189431,0.268511825,0.006596306,0.752999586,0.739879013,1.842448861,0.491573034,0.412255223,0.042530569,0.270865075,0.604229607,4.858299595,0.034352456,1.153703015,1.651940069,0.279286268,0.2143446002,0.11191246,1.277372263,0.417620908,0.022737608,0.857503153,0.233918129,0.034969111,0.70318604,0.143325143,0.679929018,0.647732935,0,1.099656357,0.25869038
201031,08/01/2010,0.188679245,1.582699046,0.622568093,0.530900469,0,0.816194332,0.908402725,0.234270415,0.018688096,0.83338555,0.721188519,1.906591782,0.329865516,0.372658625,0.051964249,0.247949647,0.533807829,0,0.174947516,1.99556541,1.360691145,1.307189542,0.1202749141,0.097739768,0.8130081301,0.631781349,0,0.454890068,0.347314988,0.032414911,0.715210903,0.050311934,0.767274269,1.279426817,0.1620745543,0.154639175,0.371440363
201032,08/08/2010,0.674974039,1.944984718,0.224047797,0.528325574,0,0.911529785,1.087832393,0.12973228,0.007870297,0.673426736,0.64459284,1.564210856,0.430313172,0.346140533,0.080035571,0.421444673,0.492610837,0.930232558,0.034530387,2.604577743,1.602262017,0.219504547,0.101010101,0.047103156,0.1654944146,0.592196935,0.027746948,0.460048426,0.313889615,0.022185247,0.501507262,0.067842605,0.761448463,1.286939943,0,1.459580838,0.510855683
201033,08/15/2010,0.722767166,2.262331561,0.502512563,1.110385369,0,1.129414519,0.955292319,0.106940434,0.007513713,1.226922178,0.784808737,1.885662975,0.379596679,0.457761132,0.175938338,0.328066995,0.090497738,0.234192037,0.135226504,2.556818182,1.553166069,0.410576449,0.1668942497,0.0128783,0.4203446826,0.468360737,0,0.648103697,0.340384148,0.057686761,0.73188519,0.22084196,0.782508195,0.901803607,0,1.052249637,0.800376648
201034,08/22/2010,0.66603235,2.700806734,0.732356858,0.730107049,0,1.376460353,0.650557621,0.476454294,0.028372819,0.899902185,0.504225221,2.014098691,0.37226617,0.509693274,0.1622822,0.410311992,0.081566069,0.831024931,0.09118541,2.059833252,1.955434288,0.321233537,0.0626959248,0.025680534,0.7462686567,0.408318298,0.057175529,0.36874856,0.299890949,0.065740817,0.743729725,0.124009645,0.751476114,1.176470588,0,0.764951321,0.628272251
201035,08/29/2010,0.29342723,2.805822963,1.56143924,0.988330555,0,1.459313856,0.868403474,0.54676259,0.125322008,1.861313869,0.675765794,2.588199045,0.069492703,0.431565968,0.150880134,0.340478217,0.598259608,0.945626478,0.033955857,1.388012618,2.125442801,0.56169914,0.1677419355,0.151492198,0.4179728318,0.533288893,0.059294397,1.03820598,0.30052592,0.122826909,0.942830672,0.25087108,0.756044469,1.05112279,0.2898550725,0.316957211,1.121639915
201036,09/05/2010,1.211305518,2.686435702,1.058201058,0.854803037,0,1.460173361,1.501877347,0.520306403,0.070733864,1.857796599,0.787121674,2.967171717,0.414823009,0.294521893,0.035067212,0.411685536,0.357653791,0.272479564,0.041017227,1.612127045,2.242681775,0.29204604,0.2834366696,0.176056338,1.680672269,0.709219858,0,0.984898227,0.502232143,0.149700599,1.291958464,0.555941626,0.88593772,0.290191526,0.2941176471,1.055408971,1.068003487
201037,09/12/2010,0.778909527,2.391390992,1.236917222,0.978357545,0,1.179283735,0.980692614,0.547945205,0.079386081,1.636520241,0.632090762,2.109314858,0.603015075,0.463893614,0.193708353,0.345995819,0.440606274,0.50955414,0.128287364,2.032019704,2.423929861,0.2854718,0.211206361,0.274692464,0.579252238,0.729870332,0.106980476,0.479137552,0.450092666,0.167104321,1.027521041,0.63729565,0.931300631,0.922671353,0.1597444089,0.702512834,0.996126176
201038,09/19/2010,0.952380952,2.452830189,1.004759387,1.293016365,0,1.385620915,1.155167031,0.256278831,0.068238213,1.331040985,0.604101735,2.656228156,0.553949904,0.488076977,0.307905473,0.478258134,0.398406375,0.4048583,0.086780445,1.295986622,1.925660546,1.384636794,0.227998176,0.278325409,0.4201680672,0.83380101,0.145666424,0.521376434,0.743362832,0.173693352,1.258305865,0.25987526,1.026435706,1.18998769,0.1857585139,0.918196995,1.114036864
201039,09/26/2010,1.028277635,2.571469616,0.909090909,0.825220213,0,1.418269231,1.362484157,0.405421059,0.19644987,1.500815661,0.56054644,2.112676056,0.459937061,0.328467153,0.240272826,0.483633147,0.600801068,0.598802395,0.098135427,2.144082333,2.776721187,2.210408506,0.1851637542,0.242983842,0.5849663644,0.809574094,0.047528517,0.826446281,0.643974241,0.211881672,1.389198978,0.435395057,1.017345167,1.327623126,0.0650195059,0.657721652,0.966722439
201040,10/03/2010,0.8751458576,2.134773663,0.696055684,0.674721481,0.100125156,1.604901523,0.414937759,0.4422270099,0.1429323704,2.2810804504,0.6046210322,1.3192017138,0.3577235772,0.6718310825,0.5747995765,0.5314297045,0.6713554987,2.1997836278,0.0759301443,2.3153409091,2.1319120586,1.6668254119,0.2629895515,0.2282565919,0.5513336314,0.7032916354,0.235036039,0.4461268082,1.1027481183,0.2746545361,2.0651404295,0.7476960529,1.1434313335,1.4764133958,0.5100414409,0.4650222402,1.5974084
201041,10/10/2010,1.1282660333,2.059989657,0.674157303,0.74993853,0.368550369,1.713072549,1.457975986,0.5774896877,0.2239750706,2.0477600655,0.8878658336,2.0987916048,0.434855327,0.5850113923,0.5412929168,0.5365296804,0.7219610477,2.7353177796,0.0924641701,2.4783634933,1.9634955752,1.6363318166,0.3697293896,0.3616279834,0.624076203,0.9107256801,0.20154518,0.7655231075,0.7937939744,0.499492042,2.0939411881,0.4109394927,1.2365318071,1.3577732519,1.0400734169,0.5818318318,1.589676454
201042,10/17/2010,0.5860415557,1.942235245,0.514216576,0.953364583,0.337024555,2.012486042,1.408140814,0.4797500837,0.1561524047,2.4297370807,0.7448059584,1.4543926019,0.4217432052,0.5242379134,0.52116235,0.457106829,0.5674765029,3.3110250088,0.2936096718,2.2481167608,1.6748637512,1.5086016762,0.362120798,0.5235602094,0.4848484848,0.8810813769,0.362844702,0.3894297636,0.7910228109,0.4995495864,2.1007188699,0.440582548,1.225446609,1.4822134387,0.9043927649,1.1882211125,1.526717557
201043,10/24/2010,0.9677419355,2.276503822,0.413650465,0.88880412,0.460494426,2.387469174,1.280070625,0.538071066,0.1501084116,1.9285376242,0.7837206105,1.267691239,0.3384094755,0.9214354995,0.6377163681,0.5111628956,0.3392385978,2.0576131687,0.1787949222,2.7928626843,2.3549826475,2.1445096992,0.3589813059,0.3295178633,0.751770999,0.7211799154,0.322675271,0.4183535762,0.8013112366,0.4016380532,2.2065505116,0.755957272,1.269022869,1.4439324117,0.9551098376,1.0104861773,1.811708032
201044,10/31/2010,0.6838506049,2.833706189,1.090283091,1.185725687,0.222332016,2.656141524,1.827242525,0.481288675,0.2896783046,2.8093416319,0.8124210146,1.4538621304,0.1764705882,0.863417381,0.8058017728,0.6499250087,0.7137490609,0.3767123288,0.2943722944,1.8287748827,2.3798266351,1.7676111256,0.5273566249,0.8317981354,0.7648953301,0.9914548642,0.53025577,0.4453103256,0.779833152,0.5280963776,2.363809265,0.6518590053,1.2654712101,1.2527634488,0.7863695937,1.0964912281,1.839857317
201045,11/07/2010,0.9519038076,3.462237647,1.197357556,0.945336603,0.794659886,3.413053086,1.494335985,0.7249926521,0.2229946875,2.0857734931,0.7329309399,1.4215904043,0.3566218188,0.8066388115,0.8201202843,0.4768618345,0.7581100141,2.9610829103,0.304414003,2.2031025942,2.3776044996,0.8052394245,0.504756358,0.5180098783,0.7753050969,1.0337659419,0.477402928,0.5111004632,0.7434235608,0.5937036169,2.5177782049,0.6639004149,1.4116524919,1.1270491803,1.0672358591,1.0338345865,2.068752573
201046,11/14/2010,0.9625668449,3.532475989,1.554621849,1.096652122,0.390879479,4.555176872,1.958824705,0.5958010214,0.4632104044,2.8150624119,0.8034863135,1.5001442446,0.5203405866,0.6554813879,0.7027631369,0.4845692497,0.6441915396,2.4230330673,0.2792808518,2.1371567699,2.8784244414,2.6327572311,0.5034412439,0.5331986305,0.6578947368,0.9463371187,0.50417747,0.4559270517,1.0013577733,0.6765261171,2.2462228991,0.9078451524,1.5324232082,1.7905405405,1.3313161876,1.1240236235,1.998037642
201047,11/21/2010,0.6523157208,4.276550249,2.025993884,1.133797091,0.503355705,5.463204514,3.068815871,0.8905109489,0.539614561,2.927060096,0.9580954224,2.0125786164,0.6175663312,0.8551775423,1.1009604123,0.6319702602,0.5905511811,0.6147540984,0.2051808156,2.4175824176,2.9782007983,3.1019815334,0.5491904176,0.4545024145,1.0638297872,1.1084597029,0.678040245,0.5130492973,0.8919961427,0.821848527,2.5986629286,0.7435691318,1.6272628351,1.9401096584,1.8733273863,0.9782608696,1.685250887
201048,11/28/2010,0.4597701149,4.44042978,1.392945406,1.422273337,0.270004909,3.48178352,1.801424382,0.7194244604,0.6734619585,2.6648219442,0.9031854657,1.863423343,0.3479576399,0.5646092647,0.8554176451,0.6577929113,0.3470883147,2.8156996587,0.1388062661,2.6011560694,2.8547029401,2.8904304518,1.62590791,0.3495674843,0.7182761373,1.2087789661,0.765765766,0.5097823092,1.1071428571,0.805777271,2.566170097,0.8383081418,1.5714609727,1.5752802181,0.9817671809,1.2708072311,1.39058947
201049,12/05/2010,0.7977207977,5.810966427,1.020644862,2.148348224,0.361155698,4.489621913,1.722671204,0.8284365668,0.5987227249,2.8048571917,0.967489507,1.5510948905,0.4352192836,0.5633989527,0.5843335439,0.6136110078,0.2375296912,2.4621212121,0.2470152326,2.653712297,2.3242300988,3.2827862023,2.162895282,0.3424657534,0.9801009801,1.2240713941,0.635497049,0.4847066689,1.163213377,1.1057735883,2.4033502496,1.164921466,1.6993735507,1.156626506,0.9646302251,1.279473588,1.58682334
201050,12/12/2010,1.0558069382,10.43587594,2.105512184,2.018363802,0.293901543,6.304013425,1.365015167,0.8626001232,0.62965083,3.3793932112,1.1200510403,2.0084930564,0.3414717432,0.7556854637,1.1611887424,0.6287314419,0.3176283748,3.2370953631,0.0709219858,3.2007315958,2.7233518176,4.2872454448,2.680985281,0.4464574571,1.3949780789,1.3566830484,0.468164794,0.8042369557,0.9458456973,1.3784461153,2.8409688756,1.1154011154,1.7534419416,1.345532831,0.6475485661,0.6616862327,1.416032768
201051,12/19/2010,0.8522727273,13.08779011,3.61163227,2.302698316,0.504266874,7.278841936,3.205531113,0.9688670714,1.2874043145,3.8263812065,1.3064885682,2.7380015736,0.5995203837,0.6839186691,1.012198287,0.9447289423,0.2756719504,2.2206303725,0.2433090024,4.6437994723,3.4117647059,3.4678436318,3.848442769,0.5981556866,2.0603737422,2.0037453184,0.854700855,0.7993811243,1.5184859155,2.3607945295,3.8731528776,1.1073911924,2.1958488001,1.5187310159,0.3870967742,0.6935944512,1.196369637
201052,12/26/2010,1.1308562197,11.65919283,2.577101817,1.516487392,0.508974016,6.068268015,2.598152425,1.3645552561,0.9541441185,5.6307082544,1.4601018676,3.6845028698,0.6448284756,0.8996314763,1.1053315995,1.5898571141,0,3.8288288288,0.2660458929,4.9135802469,3.8749251945,3.8866396761,4.199254001,0.7213055631,2.2970903522,2.3851590106,1.288810779,1.174289246,1.5244596132,2.7433240916,3.4071146245,1.0900596937,2.3964037597,1.8108651911,2.4590163934,1.3882240306,1.413864104
201101,01/02/2011,0.5925925926,9.737552122,3.367375104,1.596674566,0.783903841,4.822143237,2.039064177,1.0579239552,1.2709470909,4.3883864826,1.1791350613,2.2706065319,0.5091984231,0.6870392901,1.3707865169,1.5265965876,0.2649006623,3.0061892131,0.3287565268,3.9527086642,2.9545175923,3.0824072133,2.876992235,0.914852906,1.2226184412,2.1084584461,0.588451637,1.4596273292,1.4061654949,1.6999331487,3.2124789207,0.5199550309,2.4891217892,1.7717930546,1.5224010439,0.8019008019,1.24515772
201102,01/09/2011,1.4822657491,11.94402799,4.846715328,1.711463359,2.530413625,4.111478027,2.256229154,1.061970695,0.7105568445,5.7204002545,1.6916746332,2.3627144244,0.4712041885,0.8336615465,1.0691537762,2.5344501486,0.1181334908,2.9593943565,0.2317741256,4.9726775956,2.8982146997,3.3142060385,3.451072265,1.1714391967,1.6450648056,2.3239030023,0.415936953,2.4660912454,1.7554012346,2.7260179434,4.0599625234,2.5974025974,2.8110542602,1.4863102999,1.2190616919,0.8422887017,1.258603736
201103,01/16/2011,1.6682113068,13.10628682,6.776694174,2.387729285,1.986267778,3.520761009,3.580901857,1.6029459547,1.499029646,7.8289167829,1.5255844638,4.1242057307,0.7527504343,1.0462013762,1.836506159,3.9814490725,0.7688083471,3.1204854088,0.422743606,5.1243531965,3.7213740458,3.784554004,3.078519543,1.6396396396,1.9035922628,2.7270468381,0.502842151,2.487634565,2.367767806,3.645200486,4.7320153349,2.1381578947,3.9723585788,1.746829385,0.721045516,1.2470308789,1.922005571
201104,01/23/2011,1.4012738854,14.73764259,7.29688521,2.33506301,1.993355482,4.366706876,3.428801936,2.8456874633,2.0209290737,6.634190116,1.8638514743,3.8007554297,1.0340927452,1.590306702,1.9813750743,4.8954852747,1.0281385281,4.478427089,0.4134561173,5.90290548,5.0758001123,3.8354531002,3.355086372,2.4038726003,2.1145807721,4.0465862499,0.950899032,4.845505618,2.6757046022,5.1504858204,5.9343899742,0.8953553442,4.7422977253,2.1797697771,1.8138801262,2.3775894539,2.883729501
201105,01/30/2011,3.6786786787,12.5984252,6.488382288,2.437978123,1.998682188,4.795508801,3.942440371,3.3140208575,3.2020658489,10.045967778,2.3712653598,4.0101041996,1.4700409378,1.7374225714,2.5663144274,5.6221273802,1.2254901961,6.2801932367,0.5047318612,5.5993000875,5.5612115042,4.0318385184,4.044117647,3.4932024169,1.6228976099,4.3726564753,1.405030356,7.1267301463,2.8730305839,6.3983566646,6.6805212798,2.0317751299,5.3485052182,2.4776500639,2.8110944528,2.9898690388,3.473158354
201106,02/06/2011,1.9589106546,11.50776375,8.08052169,2.776273512,2.103697408,4.871945459,4.560260586,3.1952773613,3.0388184551,7.2846775298,2.331415574,3.6526236397,1.5775358889,2.2773099276,2.5115531445,6.0715982208,1.5977961433,3.6809815951,0.7258210851,5.8639339596,4.9017490823,3.7137102717,3.898050975,2.2670571646,2.2503160556,3.7408113259,2.316542289,6.042177538,3.2029085873,6.2747897826,8.1286709127,2.9082774049,5.1292273852,2.7326266196,2.166437414,2.9354207436,3.98660986
201107,02/13/2011,4.4315992293,11.96962193,8.18853605,2.633559067,2.692804826,4.712135997,6.010383387,3.7224566338,2.1410907198,7.3708105221,2.6521516768,3.0564708556,2.2792888619,2.2961058046,3.1493001555,5.0341395672,2.2556390977,4.4318181818,0.6616595136,6.113917436,6.4346751776,4.0636500285,4.036683455,2.2371731758,2.563403327,3.618205632,2.726092601,4.8474540236,4.347826087,5.9704915526,8.2651854138,2.4547803618,5.1430377312,3.4380875638,4.1424418605,2.8132438866,5.12116089
201108,02/20/2011,2.934537246,9.671959378,6.034290804,2.286078754,2.329873126,4.056527044,6.260907504,3.3959720233,2.5724373704,5.0529597872,2.4562798092,2.625415999,1.9271131463,2.7102330294,2.9869852784,3.7391169154,2.6823529412,8.2417582418,0.7665216491,6.6984884646,5.3278265359,4.0676880372,3.743315508,1.9064856712,1.8103712795,3.4045739962,4.950666436,3.8502221282,4.1673783091,3.570570811,6.6604470786,1.8891687657,4.3590761606,2.537427049,3.8072093965,2.7649769585,5.452990235
201109,02/27/2011,4.8801009676,6.802030457,6.935374916,1.712109213,2.146129732,2.821451648,5.598455598,3.0869641912,1.783634692,4.1128646581,1.9380692168,2.1409359871,1.9031409562,2.133900418,3.2309853502,2.2582738482,3.0166591625,6.8021892103,0.9392486011,5.7411273486,4.8343673183,4.7891862859,2.724931461,1.6819666071,1.9117233624,2.9108150282,2.480510276,2.8865732423,3.8887996143,3.1519603656,4.5856490766,1.1840688913,3.4733126846,2.280945758,3.4690265487,3.1926290979,4.323853743
201110,03/06/2011,3.5337124289,5.825719619,2.610153257,1.700641099,1.685522974,2.368452452,6.487307442,2.5041736227,0.9492419249,3.5402435402,2.0434539612,1.9921215532,1.2004604506,2.1837302815,2.8406663819,2.3262913665,4.2180094787,5.8895705521,0.5291005291,5.0552599263,3.728777133,3.2737465623,2.721502478,1.4844634545,2.0919350399,2.76816609,2.271680737,2.1911421911,3.5039113429,2.1471211246,3.6802475503,1.8967853184,2.8357003014,2.7452190006,3.0494607661,3.1289640592,2.609325924
201111,03/13/2011,2.6874729085,4.04606287,3.2691333,1.328191945,0.947762839,2.158714242,4.38748914,1.7691659646,0.638510143,3.35262904,1.7797017797,1.6609783845,1.0706975279,1.708287596,2.8057869356,1.4783946024,2.2166246851,2.8951747088,0.5418830436,4.688593422,3.6076160784,3.0804522366,3.021929043,1.2823108591,1.625,2.0183373331,1.313320826,1.4332825977,2.7645219681,1.5831609247,2.8474936967,1.5311623895,2.268763444,2.1291208791,3.6427145709,3.7175792507,2.588996764
201112,03/20/2011,3.0245746692,3.438336422,2.313624679,0.996641751,0.526315789,1.765846146,4.387704512,1.5586945933,0.4893155776,2.916832868,1.5107785498,1.7787799073,0.8604505632,1.31107739,2.3858494447,1.0581019711,2.2639691715,1.5635179153,0.3881987578,3.4103615356,2.8516896823,4.2974916681,2.311402311,0.6486954015,1.6447368421,1.5849151162,0.897504936,0.7699950323,2.530598743,0.6327490381,3.1125046745,1.2199960325,1.8529578414,1.5334709525,3.060813532,1.0204081633,1.353998127
201113,03/27/2011,2.1437578815,3.173737594,1.663254862,1.113157356,0.968580203,1.640455149,2.834908282,1.133105802,0.7008443243,1.8265691254,1.5324007612,1.2256923984,0.7932573128,1.0893111345,2.1843687375,0.838604562,0.8467023173,1.1610486891,0.4843517139,4.6067848882,2.6752657351,2.2793810121,2.021045599,0.8730901154,1.289791438,1.5559239893,0.906648758,0.7920506912,2.2427666495,0.765750087,2.1353569223,1.2719013628,1.8129269574,1.6722408027,1.546961326,1.2954545455,1.27412404
201114,04/03/2011,2.2082018927,2.746594005,0.8509064,0.997526459,0.47511878,1.52941832,2.860962567,0.8921743564,0.3561022985,2.4849678072,1.391261899,1.5728813559,0.7236335643,0.8343435784,2.0459859704,0.5365355135,0.7218479307,0.8942337342,0.196772924,3.3957415565,2.3226106143,2.212221439,2.228535914,0.6154646325,1.0082249934,1.6815286624,0.701178577,0.641025641,1.3537374926,0.7034372502,1.8321591564,0.7522986904,1.5117647059,1.8399264029,0.7985803017,1.0015934441,0.940983007
201115,04/10/2011,1.3650374284,2.675916749,0.438756856,0.895053018,0.115340254,1.330954995,2.933918289,0.6161652773,0.3004051977,1.4856651728,1.2815547653,1.9407894737,0.64453125,0.558727074,1.4023510002,0.5860469857,0.7944389275,1.4393939394,0.0591016548,2.7467137532,1.7267456516,2.1133945489,2.365203448,0.4521276596,0.9658725048,1.4155645644,0.529020556,0.500128238,0.9136212625,0.5521303028,1.6702457647,0.9635149024,1.4865449155,2.005730659,0.9704968944,0.7975604035,0.704423781
201116,04/17/2011,1.4123006834,2.768659912,0.675675676,1.090276599,0.082012028,1.324933077,1.4864471,0.5621410241,0.1871657754,1.5375974163,1.2523670167,1.9560637978,0.5633168094,0.6403485609,1.3286713287,0.3707136237,0.399733511,1.0542168675,0.0441501104,2.7931813514,1.8724329548,3.1260504202,2.234066682,0.3558015418,1.0724637681,0.9702850212,0.464476174,0.5096984284,1.0082304527,0.5759347865,1.6621240144,0.5795421617,1.3180974438,1.4352211016,1.3871374527,0.251396648,0.719499479
201117,04/24/2011,0.8542713568,3.283108644,0.455753893,0.835586991,0.045724737,1.358766658,1.860465116,0.6880733945,0.1838042222,1.9008825526,0.9911717496,1.0519896326,0.4647403516,0.4986400725,1.0142923006,0.2754511215,0.2104155708,0.5138339921,0.1612531675,2.7684195108,1.7574473389,1.552882715,1.356418174,0.3751442863,0.959752322,0.976213392,0.714739517,0.248097916,0.8803951041,0.3859987718,1.4453974246,0.2579274769,1.0572056473,1.3274336283,0.6490872211,0.4405286344,0.635055038
201118,05/01/2011,0.7981220657,3.004552352,0.630346691,0.772678762,0.086330935,1.309992363,1.58513255,0.476900149,0.5544859453,1.506961507,0.9127637289,1.1326419214,0.4968203498,0.5566908604,0.5889570552,0.3207389826,0.2463054187,0.4215456674,0.075225677,2.0108108108,1.6570516755,2.5124240751,1.66575939,0.6618004866,0.924744898,1.0327400571,0.390747108,0.2300613497,0.602006689,0.1084245907,1.6271753023,0.3174603175,1.0727284337,1.514004542,0.7207207207,0.4212497075,0.414612281
201119,05/08/2011,0.3597122302,2.646280506,0.711743772,0.686106346,0.045599635,1.454285374,1.45137881,0.4243087873,0.1339254247,0.7478333799,0.7501594089,1.0145131746,0.5082333808,0.584429138,0.5821645938,0.4055807917,0.0683526999,0.283286119,0.0706048482,2.2222222222,1.7546191679,2.4206041828,1.721062021,0.3875583822,0.9299236134,0.9968433295,0.0499002,0.0586624951,0.6275212909,0.0807474911,1.7882952402,0.3333333333,1.0642312627,1.9667170953,0.580781415,0.2276607854,0.387755102
201120,05/15/2011,0.3062787136,2.46441145,0.520381613,0.56943424,0.107642626,1.578017034,1.834603443,0.6382978723,0.1268230818,1.0800970874,0.8123291831,0.8502086876,0.3700277521,0.8401059264,0.7564736689,0.313559322,0.3427592117,0.3950617284,0.0680735194,2.6910299003,1.5554698547,0.7890519048,0.7034431692,0.4858791376,1.0790114863,1.0065021822,0.019992003,0.1302083333,0.5229379605,0.055187638,1.4387767891,0.364577208,1.1395049823,1.456496742,0.498132005,0.5242922055,0.335802469
201121,05/22/2011,0.7168458781,2.728312367,1.03626943,0.555510502,0,1.240686535,1.554243084,0.667022412,0.0486203963,1.152395586,0.9549480169,1.2497971109,0.5198019802,0.5271084337,0.5979498861,0.6222492032,0,0.1850709439,0.03125,2.9497450838,1.6163334751,0.6781500068,1.56348705,0.2854424358,0.6458191706,0.8622254493,0.023769907,0.2604651163,0.5186232909,0.0248200546,1.1828372632,0.2734437832,0.9993683085,1.1976047904,0.1801801802,0.4102096627,0.40348964
201122,05/29/2011,0.3664921466,2.545109212,0.939306358,0.550730777,0,1.320784814,2.352941176,0.5171475231,0.3234659871,0.851812742,0.9148550725,0.8893709328,0.6435366536,0.5422647528,0.5247376312,0.6075712728,0.1620745543,0.1833740831,0.0448229494,2.5283908292,1.5618492295,0.7316023526,1.778136997,0.4862444018,0.8140531277,1.0039954923,0.030012005,0.1325673884,0.5073431242,0.0283005519,1.4721886336,0.2076843198,1.0113678388,1.12640801,0.2971768202,0.4214963119,0.411061286
201123,06/05/2011,0.601750547,2.389248382,0.686641698,0.468237111,0,0.965748133,1.706036745,0.465477114,0.0427929534,0.9681528662,0.875650705,1.4158576052,0.4423691325,0.5350496278,0.5237215034,0.533668184,0,0.3302509908,0,2.7798232695,1.3942307692,1.0300304657,0.147519823,0.2102386208,0.5755947813,1.0233244215,0.024336822,0.2132196162,0.4189944134,0.0731172313,1.0380990309,0.313111546,0.964833483,1.0672358591,0.3322259136,0.1217285453,0.367068694
201124,06/12/2011,0.5524861878,2.518593644,0.926998841,0.392618767,0,0.817922018,1.491019993,0.1529051988,0.080283669,1.1494252874,0.9403442177,1.7847581653,0.4030346136,0.5519701087,0.4365541327,0.60546875,0,0.0875656743,0,3.078710427,1.5165876777,0.8828006088,0.0909090909,0.0583771162,1.0784901138,0.6978691728,0.024248303,0.1675843907,0.5419415646,0.0276166805,1.203983688,0.2736198294,0.9110556941,0.5861664713,0.2680965147,0.1113585746,0.470526729
