Week,UT,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,influenza b symptoms,strep,flu fever,flu how long,how long flu,upper respiratory,strep throat,expectorant,how long contagious,can adults get rsv,rsv in adults,influenza a symptoms,fever cough,signs of rsv,oscillococcinum,flu symptoms,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,tamiflu side effects,symptoms of flu,cold,flu shots,high fever,symptoms of rsv,flu cold,body temperature,symptoms of bronchitis,robitussin,influenza symptoms,walking pneumonia,clarithromycin,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,flu shot,rsv infection,symptoms of influenza,rsv,tussionex,pneumonia,is rsv contagious,how long are you contagious with the flu,bronchitis,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,rsv symptoms,oseltamivir,flu vaccine,cold vs flu,a influenza,human temperature,influenza a,influenza b,flu vs cold,flu medicine,cold symptoms,stomach flu symptoms,how long does rsv last,how long is rsv contagious,symptoms of the flu,what is rsv
2009-12-13,0.841750842,0.0079312623926,0.0237937871778,0.0409781890284,0.0,0.0,0.0,465.130710329,231.037057322,0.0,0.0,230.897542191,929.831355971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852.191073482,0.0,0.0,231.037057322,0.0,0.0,231.037057322,6913.6682715,467.233212975,468.503635609,0.0,0.0,309.760572393,233.54624004,467.374030701,231.037057322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.074422999,0.0,810.855480172,0.0,0.0,233.004188047,0.0,386.943305986,0.0,0.0,348.283770213,0.0,0.0,1083.89634233,0.0,618.936638735,231.783112086,0.0,0.0,0.0,0.0,542.173450813,232.60521475,0.0,465.07013685,0.0,0.0,232.60521475,0.0,233.004061098,0.0,0.0,0.0,460.821126687,0.0
2009-12-20,0.805249031,0.0185497470489,0.0295109612142,0.0446880269815,316.254531653,314.743628895,0.0,1054.52299321,0.0,315.218641917,315.218641917,0.0,633.230316381,0.0,316.293626371,0.0,0.0,0.0,0.0,0.0,0.0,737.670302489,0.0,0.0,0.0,0.0,0.0,474.441044008,7184.75129984,0.0,0.0,0.0,316.172982341,950.770650009,0.0,317.471561806,0.0,632.841295636,0.0,0.0,633.655605414,0.0,0.0,0.0,0.0,0.0,630.818097658,0.0,0.0,0.0,0.0,948.524176771,0.0,0.0,316.376414039,0.0,0.0,842.473008084,0.0,315.960069149,631.199371818,0.0,0.0,0.0,317.691616771,631.199371818,0.0,0.0,0.0,0.0,0.0,0.0,316.063902037,316.026369302,316.344111469,0.0,0.0,0.0,316.063902037
2009-12-27,0.786824031,0.00948212983224,0.0226112326769,0.0415754923414,0.0,0.0,0.0,800.127727614,301.92804448,0.0,0.0,299.995885386,500.703992916,0.0,298.903118414,0.0,0.0,0.0,0.0,0.0,300.65638605,1000.13833472,298.003078913,0.0,301.92804448,298.362443494,0.0,905.784133441,9620.44899849,302.201943523,448.947351307,300.414697784,599.254147786,301.654641482,301.109318238,300.362850647,0.0,299.826897101,299.724313975,298.632536231,600.173037167,299.968854976,0.0,0.0,0.0,300.641590393,300.595861554,299.995885386,0.0,900.564892951,0.0,899.51442951,0.0,0.0,450.644664962,0.0,298.003078913,1799.56035041,0.0,448.586106623,602.581746898,299.362982674,0.0,600.377141139,0.0,299.543539358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.505307056,300.136209573,0.0,0.0,0.0,0.0
2010-01-03,0.548025928,0.0094696969697,0.0227272727273,0.0416666666667,0.0,0.0,0.0,1349.94863079,0.0,336.848560154,336.848560154,223.183119558,675.212658691,0.0,452.250700159,0.0,0.0,0.0,224.902683723,0.0,0.0,1348.95490331,0.0,0.0,0.0,0.0,0.0,599.804903345,7815.5956094,0.0,222.310523903,225.519165851,223.048428478,226.200698538,0.0,224.678762937,0.0,227.085542649,0.0,0.0,0.0,675.031440796,226.193665895,0.0,0.0,0.0,451.855183496,0.0,0.0,338.29079284,222.981143884,524.192863838,0.0,0.0,599.668854886,224.902683723,0.0,1500.21749314,0.0,225.72000385,225.927591748,0.0,451.024719346,225.927591748,0.0,449.357976166,0.0,222.846696405,0.0,222.846696405,0.0,0.0,0.0,299.641990513,225.920650004,0.0,0.0,452.114151035,0.0
2010-01-10,0.637561479,0.00907911802853,0.0214007782101,0.0395590142672,220.730600998,0.0,0.0,730.519515304,0.0,218.815708849,218.815708849,0.0,512.435891397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.36091037,0.0,220.863771798,0.0,0.0,218.091589475,0.0,6369.14680993,0.0,220.199519852,0.0,434.769429563,218.164839407,217.319237458,218.230273699,0.0,291.946801958,0.0,219.801483727,220.863771798,435.031575737,217.515787868,0.0,217.319237458,0.0,218.361757051,0.0,0.0,437.892858845,219.111482753,583.755192372,0.0,0.0,657.237017372,0.0,0.0,1388.05855297,0.0,656.740232587,217.778408801,218.815708849,0.0,0.0,0.0,365.271140545,0.0,217.188401071,0.0,217.188401071,0.0,0.0,0.0,652.350694719,0.0,0.0,0.0,0.0,0.0
2010-01-17,0.737147177,0.00718954248366,0.0156862745098,0.0222222222222,0.0,0.0,0.0,1501.81741102,225.759984248,225.954635292,225.954635292,225.55561492,1202.68119028,0.0,224.936178446,0.0,224.060464243,0.0,225.042372502,0.0,0.0,525.030852858,225.342292107,0.0,225.759984248,0.0,0.0,225.215820381,7223.35834034,0.0,225.283697361,223.857938967,447.715877934,450.160378106,225.516870707,0.0,0.0,223.588474099,225.3104125,0.0,225.750151459,375.222323849,0.0,0.0,447.581023754,0.0,224.263356303,0.0,0.0,448.968390479,0.0,674.794040245,0.0,0.0,600.795715445,225.042372502,225.342292107,902.228888969,0.0,224.597419141,337.472244558,0.0,0.0,224.263356303,0.0,225.896436339,0.0,0.0,0.0,0.0,0.0,0.0,225.215820381,223.9254067,224.263356303,0.0,0.0,0.0,0.0
2010-01-24,0.790378007,0.00717703349282,0.0179425837321,0.0293062200957,0.0,0.0,0.0,1155.22231344,431.90405165,0.0,0.0,216.29943808,578.780235479,216.103810009,0.0,0.0,0.0,0.0,215.378159693,0.0,215.04248059,432.895871486,324.653033002,0.0,431.90405165,0.0,0.0,215.973587767,8464.51042197,215.973587767,217.885267219,0.0,216.489332268,431.512952297,432.598876161,0.0,0.0,216.065742549,217.62227957,0.0,215.626306329,217.425455078,216.56082713,0.0,0.0,0.0,216.495420658,0.0,0.0,504.356400513,0.0,1081.39023279,217.228986294,0.0,794.201862193,215.378159693,324.653033002,865.062401435,0.0,0.0,215.496293482,0.0,215.756476149,215.236737573,0.0,216.060488033,0.0,0.0,216.168980036,0.0,0.0,0.0,0.0,431.512952297,0.0,0.0,0.0,0.0,0.0
2010-01-31,0.658988024,0.0102214650767,0.022714366837,0.0329358319137,0.0,0.0,0.0,1353.15570865,0.0,0.0,0.0,0.0,712.6001385,211.662881716,429.003638515,0.0,0.0,0.0,213.551150828,0.0,0.0,498.192539221,0.0,211.726731756,0.0,0.0,0.0,0.0,6921.48626842,0.0,0.0,0.0,214.033430727,214.68025282,211.471562449,211.918513216,0.0,319.690412292,214.356353827,0.0,212.85666023,426.484192346,0.0,0.0,214.453025975,0.0,211.662881716,0.0,0.0,782.149745023,0.0,782.300029414,0.0,0.0,427.117071037,213.551150828,0.0,780.874824712,0.0,425.361409244,213.210102903,0.0,0.0,0.0,214.194570987,211.599070175,0.0,0.0,0.0,0.0,0.0,0.0,214.097937487,213.017074602,213.177624057,0.0,0.0,0.0,0.0
2010-02-07,0.66072196,0.013397642015,0.0262593783494,0.0471596998928,0.0,0.0,0.0,1750.27205239,0.0,0.0,0.0,0.0,1167.17997763,0.0,327.954866092,0.0,0.0,0.0,0.0,0.0,0.0,547.36000732,217.913948324,219.209211633,0.0,0.0,0.0,0.0,6357.87104979,0.0,0.0,0.0,218.924472083,438.284763481,0.0,218.638133651,0.0,436.173613862,0.0,0.0,219.341664329,218.878778695,0.0,0.0,0.0,219.341664329,0.0,0.0,0.0,873.762477329,0.0,1383.88772495,0.0,0.0,656.548259785,0.0,217.913948324,801.902272846,0.0,218.560380717,218.481296181,218.679876693,0.0,218.218144966,0.0,0.0,0.0,0.0,218.515287388,0.0,0.0,0.0,0.0,328.08589129,0.0,0.0,0.0,0.0,218.110977211
2010-02-14,0.489326998,0.00960512273212,0.025613660619,0.0501600853789,0.0,0.0,0.0,1527.29883273,229.908775529,0.0,0.0,0.0,1069.44467753,0.0,0.0,0.0,227.934511086,0.0,229.27490287,228.708073336,0.0,305.183728191,0.0,228.915048967,229.908775529,0.0,0.0,229.401274169,7575.41143833,229.770234538,457.560113742,344.360095975,229.770234538,228.003311119,0.0,228.951608195,0.0,230.164812656,457.110420416,0.0,343.909575246,228.561694958,227.86575256,0.0,0.0,0.0,0.0,229.816289318,0.0,1067.34893128,0.0,991.656771043,227.248787526,0.0,534.284383367,229.27490287,0.0,1068.69680532,0.0,227.522581246,0.0,0.0,461.068566161,228.501471643,227.591132792,0.0,230.673747257,229.562735831,0.0,229.562735831,0.0,230.673747257,0.0,229.237843559,228.984124118,0.0,0.0,0.0,229.839484156
2010-02-21,0.688744221,0.00690387679235,0.0207116303771,0.0451407328731,0.0,0.0,0.0,1232.53909397,0.0,219.553210256,219.553210256,216.329017442,1091.52877773,0.0,217.929735413,0.0,216.585035414,0.0,217.174471555,0.0,0.0,507.344121509,0.0,0.0,0.0,0.0,0.0,218.422383196,7849.30590758,0.0,218.694806727,216.389267078,0.0,327.320325404,0.0,219.553210256,0.0,217.469246543,216.918113103,0.0,216.977636687,217.962675186,0.0,0.0,216.293897766,216.977636687,218.026988767,0.0,0.0,1737.87278315,0.0,1158.97530012,216.133362618,0.0,725.152569865,217.174471555,0.0,1231.55211874,0.0,541.012248583,325.012253633,0.0,0.0,289.711266132,0.0,219.222258779,0.0,0.0,219.222258779,0.0,0.0,0.0,0.0,217.732672272,0.0,0.0,0.0,216.620261042,216.454483856
2010-02-28,0.507350072,0.00603070175439,0.0268640350877,0.0328947368421,0.0,0.0,0.0,1537.11660961,0.0,217.630968804,217.630968804,220.562023415,1314.70153049,0.0,438.25537694,0.0,0.0,0.0,0.0,0.0,0.0,657.973641362,0.0,0.0,0.0,0.0,0.0,440.627081078,6306.84434062,0.0,0.0,220.030388529,220.030388529,219.120074188,0.0,441.008758439,0.0,219.765531005,0.0,217.434017701,217.434017701,217.434017701,220.163056837,0.0,0.0,220.628658468,0.0,0.0,0.0,1534.51399036,0.0,585.073503679,0.0,0.0,438.256215443,0.0,0.0,1902.25589616,0.0,219.251035318,0.0,217.368446526,658.923444642,437.199498545,0.0,0.0,0.0,0.0,659.495056768,0.0,217.434017701,0.0,0.0,220.313540539,220.42887399,0.0,0.0,0.0,220.096702691
2010-03-07,0.613882444,0.00504767246214,0.0201906898486,0.0246775098149,0.0,0.0,0.0,731.366390012,220.895269374,219.632765209,219.632765209,220.761878511,585.089339784,0.0,0.0,220.097333422,0.0,0.0,0.0,0.0,0.0,439.873112743,0.0,0.0,220.895269374,0.0,0.0,220.895269374,5641.72932468,0.0,218.185520447,0.0,0.0,328.870423282,0.0,220.761878511,0.0,218.293341635,0.0,655.346611505,217.922804589,549.086702118,0.0,0.0,0.0,218.119782116,0.0,0.0,0.0,729.934285036,0.0,949.537641904,218.490594654,0.0,511.564331332,0.0,0.0,1534.42630176,0.0,438.736214954,0.0,0.0,0.0,218.469850713,0.0,218.778953413,219.415842182,0.0,219.389975672,0.0,0.0,219.415842182,0.0,292.268799491,0.0,0.0,0.0,0.0,0.0
2010-03-14,0.449101796,0.00236966824645,0.0136255924171,0.0248815165877,0.0,0.0,0.0,761.746814661,0.0,226.679335376,226.679335376,230.055659616,798.537382105,0.0,0.0,0.0,229.708772313,0.0,0.0,0.0,0.0,229.174379458,0.0,0.0,0.0,0.0,0.0,228.573133915,7782.68442613,0.0,225.793070305,0.0,0.0,460.389416132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.194631863,0.0,0.0,225.521765925,0.0,226.4058983,0.0,0.0,684.52519107,0.0,1065.07725261,0.0,0.0,381.057965324,0.0,0.0,1826.38761258,0.0,226.13312011,0.0,0.0,460.528590683,228.435480718,0.0,0.0,0.0,0.0,226.337642075,0.0,229.125409684,0.0,0.0,458.14142387,0.0,0.0,0.0,0.0,0.0
2010-03-21,0.377528596,0.00442198357549,0.0157927984839,0.0397978521794,0.0,0.0,0.0,1280.82675171,0.0,0.0,0.0,0.0,1131.18755592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.136312104,0.0,0.0,0.0,0.0,0.0,0.0,5812.43808059,0.0,0.0,0.0,0.0,451.295087178,0.0,0.0,0.0,225.272241635,0.0,0.0,226.136937163,338.655749232,0.0,0.0,0.0,0.0,225.76781293,0.0,0.0,526.432660241,225.851564876,978.587550629,0.0,0.0,452.406430459,0.0,0.0,903.459764576,0.0,338.646744446,226.032440864,0.0,225.715509716,225.647543589,0.0,0.0,0.0,0.0,225.699749074,0.0,451.671835703,0.0,0.0,225.591700425,0.0,0.0,0.0,225.563744404,0.0
2010-03-28,0.45982575,0.00539083557951,0.016846361186,0.0370619946092,0.0,0.0,0.0,1135.47459918,226.982168377,0.0,0.0,226.84510185,757.304142167,227.087973107,0.0,0.0,0.0,0.0,0.0,226.950842688,0.0,227.057766302,0.0,0.0,226.982168377,0.0,0.0,227.057766302,6825.53882618,0.0,225.95818867,0.0,228.233874045,453.553261291,226.403973188,226.540443334,0.0,228.649222314,0.0,0.0,0.0,227.194568411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.223093727,0.0,529.208280768,0.0,0.0,681.824836524,0.0,0.0,1209.92508308,0.0,377.967028967,0.0,226.571464815,227.225269342,226.882339566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.125877872,0.0,0.0,0.0,0.0
2010-04-04,0.4066821,0.00560224089636,0.00980392156863,0.0245098039216,0.0,0.0,0.0,944.14238803,0.0,234.10201741,234.10201741,237.533065949,629.975194586,237.318233511,236.31934558,0.0,0.0,0.0,0.0,0.0,0.0,353.316790911,0.0,0.0,0.0,0.0,0.0,0.0,7096.85439182,0.0,234.993789203,0.0,0.0,0.0,0.0,0.0,0.0,703.810934008,237.034381422,236.31934558,234.384920151,353.636803212,0.0,0.0,235.325512346,0.0,236.248079192,0.0,0.0,469.702105993,0.0,707.525943677,235.679491757,0.0,236.071529734,0.0,0.0,1021.993814,0.0,352.223453872,0.0,0.0,236.462007425,0.0,0.0,467.921643968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.819796775,237.533065949,0.0,0.0,0.0,0.0
2010-04-11,0.317927583,0.00129701686122,0.00972762645914,0.0175097276265,0.0,0.0,0.0,967.322882263,0.0,0.0,0.0,0.0,670.575443604,0.0,222.842850055,0.0,0.0,0.0,0.0,0.0,0.0,334.82175606,0.0,0.0,0.0,0.0,0.0,222.923773641,6115.29712297,0.0,223.085289195,0.0,223.437656738,223.018399172,0.0,0.0,0.0,224.411284415,223.9570598,223.260110053,0.0,670.58973237,0.0,0.0,222.430878471,222.923773641,0.0,0.0,0.0,446.250907548,0.0,780.509797594,0.0,0.0,446.540230623,0.0,0.0,891.207645034,0.0,222.955943264,0.0,0.0,0.0,222.789522648,0.0,0.0,0.0,223.125453774,0.0,223.125453774,0.0,0.0,0.0,223.505099435,0.0,0.0,0.0,0.0,0.0
2010-04-18,0.442372071,0.00141542816702,0.0113234253362,0.0169851380042,0.0,0.0,0.0,1138.45334056,225.935651161,0.0,0.0,0.0,683.944799366,228.882301481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.329433243,225.187294593,225.594873407,225.935651161,0.0,0.0,228.744379034,6463.84385957,227.797217555,0.0,0.0,340.171835807,686.051667454,229.089497288,225.799216589,0.0,230.270729152,0.0,0.0,228.537806747,379.393115729,0.0,0.0,224.646141587,0.0,0.0,0.0,0.0,227.324762002,0.0,379.049959237,0.0,0.0,303.587847922,0.0,225.187294593,986.487183879,0.0,229.158645944,228.821442169,0.0,0.0,228.209769111,0.0,0.0,227.169686685,0.0,0.0,0.0,0.0,227.169686685,0.0,340.10345279,0.0,0.0,0.0,0.0,0.0
2010-04-25,0.230171073,0.000679347826087,0.00951086956522,0.0122282608696,0.0,0.0,0.0,694.833179589,0.0,230.604118439,230.604118439,0.0,540.542964236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6807.12457812,0.0,231.116904202,0.0,0.0,348.457247425,230.534533611,0.0,0.0,0.0,0.0,0.0,0.0,231.151700396,0.0,231.022511154,0.0,0.0,0.0,0.0,0.0,462.361576699,0.0,771.199367064,0.0,0.0,347.128927213,0.0,0.0,849.459721162,0.0,461.208236877,231.531204891,0.0,231.117325082,463.810214019,0.0,464.369526909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-02,0.25862069,0.0020325203252,0.0155826558266,0.020325203252,0.0,0.0,0.0,1143.28475189,0.0,0.0,0.0,0.0,980.510151967,0.0,0.0,0.0,0.0,0.0,0.0,245.139229589,0.0,367.404424381,0.0,244.044515357,0.0,0.0,0.0,0.0,7609.00256773,0.0,245.287349969,0.0,244.62221404,245.092637915,0.0,244.695939843,0.0,246.876751748,244.99128799,245.361477304,244.044515357,245.33771002,0.0,0.0,243.018194175,0.0,0.0,0.0,245.166460998,244.148796859,0.0,652.366785295,0.0,0.0,738.167458145,0.0,0.0,1059.22909256,0.0,0.0,245.522770085,0.0,244.812634912,0.0,0.0,0.0,0.0,0.0,243.897367623,0.0,0.0,0.0,0.0,488.383681501,0.0,0.0,0.0,0.0,0.0
2010-05-09,0.305391088,0.000728862973761,0.015306122449,0.0218658892128,0.0,0.0,0.0,1489.51336705,250.403185507,0.0,0.0,0.0,579.772740546,0.0,0.0,0.0,0.0,0.0,249.049248186,0.0,0.0,374.122959443,0.0,0.0,250.403185507,0.0,0.0,0.0,6884.57236547,0.0,245.890170517,0.0,0.0,247.789801523,250.17650791,250.478836016,0.0,249.870863542,250.857775253,0.0,0.0,247.114793073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.657179981,0.0,578.648449636,0.0,0.0,413.587815367,249.049248186,0.0,911.771558053,0.0,0.0,496.326722601,0.0,495.23785135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.032454928,249.032454928,0.0,0.0,0.0,0.0
2010-05-16,0.307465256,0.0,0.0147887323944,0.0239436619718,0.0,0.0,0.0,855.407043418,0.0,0.0,0.0,243.558069824,653.874852683,0.0,368.858203311,0.0,0.0,0.0,0.0,0.0,0.0,245.474667066,0.0,0.0,0.0,0.0,0.0,0.0,5239.18152148,0.0,244.367262553,0.0,490.356757989,243.705279295,0.0,0.0,245.474667066,247.858418486,0.0,0.0,0.0,244.988737855,0.0,0.0,0.0,0.0,0.0,0.0,244.587943404,244.882805301,0.0,489.537353158,0.0,0.0,369.118747255,0.0,0.0,981.548050802,0.0,244.735285539,0.0,245.030503012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.530574331,0.0,0.0,245.030503012,0.0,0.0
2010-05-23,0.302343159,0.00189035916824,0.0157529930687,0.0277252678009,0.0,0.0,0.0,1184.08427408,0.0,0.0,0.0,0.0,592.771546004,0.0,379.657456049,0.0,0.0,0.0,0.0,0.0,0.0,379.352172845,0.0,0.0,0.0,0.0,0.0,0.0,6439.73345322,0.0,254.806383745,0.0,0.0,764.650163369,0.0,0.0,0.0,253.80954866,0.0,0.0,0.0,254.656676556,0.0,0.0,503.199706854,0.0,0.0,0.0,0.0,0.0,0.0,632.317318056,0.0,0.0,254.575650527,0.0,0.0,1184.27705025,0.0,379.466849418,254.575650527,0.0,254.96043839,0.0,0.0,0.0,0.0,0.0,253.885951293,0.0,0.0,0.0,254.192022362,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-30,0.309190185,0.000733675715334,0.0102714600147,0.0205429200293,284.820525639,0.0,0.0,1703.00203746,282.005110393,0.0,0.0,0.0,1135.35774803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.422865119,0.0,0.0,282.005110393,0.0,0.0,0.0,6826.11546679,0.0,284.135243171,0.0,0.0,283.919500961,283.785975068,0.0,0.0,281.495922713,0.0,0.0,0.0,282.005110393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709.877238268,0.0,0.0,282.345593473,0.0,0.0,1564.04829928,0.0,426.17494394,284.214784339,0.0,0.0,0.0,0.0,284.820525639,0.0,567.229626886,284.820525639,567.229626886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-06,0.287087312,0.00145348837209,0.015261627907,0.0225290697674,0.0,0.0,0.0,1501.65863623,0.0,0.0,0.0,263.152418478,707.338721163,0.0,263.363478852,0.0,0.0,0.0,0.0,0.0,0.0,264.898529644,0.0,0.0,0.0,0.0,0.0,264.000584334,6285.64669465,0.0,262.835176262,0.0,0.0,527.682038315,0.0,0.0,0.0,267.595669962,0.0,0.0,0.0,353.375592169,0.0,0.0,263.07303615,0.0,0.0,0.0,0.0,0.0,0.0,441.133456487,0.0,0.0,1054.5188813,0.0,0.0,794.186014005,0.0,265.512260165,268.079713984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-13,0.248202126,0.00128865979381,0.0122422680412,0.0180412371134,0.0,0.0,0.0,932.699946732,0.0,0.0,0.0,0.0,625.422221023,0.0,265.021095169,0.0,0.0,0.0,0.0,0.0,0.0,356.733164995,0.0,0.0,0.0,0.0,0.0,0.0,5008.28939671,0.0,0.0,0.0,531.325974027,399.172571031,0.0,539.711385673,0.0,532.292900277,0.0,0.0,0.0,269.937048186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.621485557,0.0,713.331451646,0.0,0.0,399.614426123,0.0,0.0,891.374255661,0.0,0.0,269.088655806,536.00781838,267.718341735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.084755015,0.0,0.0,269.048130443,0.0,0.0,0.0,0.0,0.0
2010-06-20,0.174995139,0.000704721634954,0.0105708245243,0.0112755461593,0.0,0.0,0.0,1521.76819148,269.230146509,0.0,0.0,269.067567918,358.576239479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.568827082,0.0,0.0,269.230146509,0.0,0.0,0.0,5291.93722947,0.0,532.007192108,0.0,0.0,358.089244998,0.0,0.0,0.0,403.273055462,0.0,0.0,0.0,404.165016074,0.0,0.0,266.24432329,0.0,0.0,0.0,0.0,266.164032481,0.0,715.3947118,0.0,0.0,536.728391036,0.0,0.0,893.156005872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.447517651,268.986352232,0.0,0.0,0.0,0.0
2010-06-27,0.186604465,0.000657894736842,0.0111842105263,0.0177631578947,0.0,0.0,0.0,1073.48115182,0.0,267.821226115,267.821226115,0.0,535.157707929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.983051629,0.0,0.0,0.0,0.0,0.0,268.776048898,5715.88435262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.481912039,0.0,0.0,0.0,267.216199063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.095149824,0.0,0.0,668.746504866,0.0,0.0,891.829414602,0.0,267.723612562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.150765676,0.0,0.0,268.289282737,0.0
2010-07-04,0.176903481,0.000689655172414,0.0131034482759,0.0213793103448,0.0,0.0,0.0,739.929371459,279.018765736,0.0,0.0,0.0,555.793769967,0.0,277.69415678,0.0,0.0,0.0,0.0,0.0,0.0,275.55307741,0.0,279.439989718,279.018765736,0.0,0.0,0.0,3706.89412388,0.0,279.608835633,0.0,0.0,0.0,0.0,278.132468631,0.0,276.418247383,277.923702285,0.0,0.0,837.056297207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.834790854,0.0,461.908952698,0.0,0.0,276.834790854,0.0,0.0,1108.47270434,0.0,276.052117091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.55307741,551.937636646,0.0,0.0,0.0,0.0
2010-07-11,0.202746291,0.0,0.00825206301575,0.0120030007502,0.0,0.0,0.0,1104.09698435,0.0,0.0,0.0,0.0,595.07506661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.444910509,253.827757806,0.0,0.0,0.0,0.0,0.0,6125.68582121,0.0,254.579630617,0.0,254.401441448,255.751308645,255.288968225,255.828528243,0.0,253.903671724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636.138189294,0.0,0.0,381.813201326,0.0,253.827757806,1104.49225188,0.0,0.0,0.0,0.0,0.0,253.597910757,0.0,0.0,0.0,0.0,255.442895852,0.0,0.0,0.0,0.0,381.62131611,0.0,0.0,0.0,0.0,0.0
2010-07-18,0.106602232,0.000717875089734,0.0150753768844,0.0186647523331,0.0,0.0,0.0,524.220657691,260.63037428,0.0,0.0,0.0,524.696676754,263.665082998,264.142881397,0.0,0.0,0.0,0.0,0.0,0.0,263.506200755,0.0,0.0,260.63037428,0.0,0.0,0.0,5340.07281383,0.0,260.830695671,0.0,0.0,261.260487001,0.0,0.0,0.0,0.0,0.0,261.264952054,0.0,261.264952054,0.0,0.0,0.0,0.0,262.657316832,0.0,0.0,0.0,0.0,698.144785879,0.0,0.0,0.0,0.0,0.0,1049.13456245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.551823836,263.903765934,0.0,0.0,0.0,0.0
2010-07-25,0.143325143,0.0,0.00796178343949,0.0143312101911,0.0,0.0,0.0,595.027968737,0.0,0.0,0.0,0.0,510.145619129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.679144714,6558.73406314,0.0,0.0,0.0,255.378813196,253.202266235,0.0,257.172830823,0.0,0.0,0.0,253.737092989,0.0,0.0,0.0,0.0,0.0,0.0,508.435817428,0.0,0.0,0.0,0.0,509.402027065,0.0,0.0,0.0,0.0,0.0,763.703563966,0.0,255.109443584,0.0,0.0,257.095205459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-01,0.050311934,0.000641436818473,0.00705580500321,0.0160359204618,0.0,0.0,0.0,1013.56961638,0.0,253.108113623,253.108113623,0.0,423.042804854,0.0,254.075102548,0.0,0.0,0.0,252.626451822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5671.36004582,0.0,0.0,0.0,0.0,253.361530413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.337516747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.796948177,0.0,0.0,253.66763913,252.626451822,0.0,1014.95663633,0.0,0.0,253.414076891,0.0,253.284101267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.228483231,0.0,0.0,0.0,0.0,0.0
