Week,NM,athena_flu,athena_ILI,athena_viral,strep,flu fever,flu how long,how long flu,upper respiratory,strep throat,expectorant,rsv in adults,fever cough,oscillococcinum,flu symptoms,cold and flu,acute bronchitis,fever flu,type a flu,symptoms of flu,cold,flu shots,high fever,body temperature,symptoms of bronchitis,robitussin,walking pneumonia,clarithromycin,the flu virus,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,flu shot,rsv infection,rsv,pneumonia,bronchitis,cough fever,flu and cold,sinus,the flu,normal body temperature,gripe,rsv symptoms,oseltamivir,flu vaccine,influenza a,influenza b,flu medicine,cold symptoms,stomach flu symptoms,symptoms of the flu,what is rsv
2009-12-13,2.978672703,0.00339970859641,0.00364254492472,0.00728508984944,1393.48891545,467.228194481,0.0,0.0,0.0,464.875140578,467.510422325,0.0,0.0,466.147777415,929.938195171,0.0,0.0,467.228194481,0.0,467.651664144,5576.80758145,464.543185659,466.805491048,464.335837949,0.0,465.866541953,465.962374569,0.0,0.0,0.0,462.669960772,0.0,0.0,461.973168662,0.0,0.0,701.372737775,0.0,465.149354241,700.455934839,0.0,0.0,0.0,929.001468979,465.923080222,0.0,464.325792717,0.0,0.0,932.460008833,0.0,0.0,0.0,0.0,462.669960772,466.524113417,0.0
2009-12-20,4.680714171,0.00395569620253,0.00514240506329,0.0130537974684,1547.86196143,0.0,624.351513586,624.351513586,612.084443231,1232.82109604,0.0,0.0,611.347657864,0.0,1231.46134311,0.0,0.0,0.0,0.0,612.338789711,8417.27341905,0.0,625.481902566,1834.04297359,0.0,0.0,623.975624655,0.0,0.0,0.0,0.0,625.670698794,0.0,0.0,611.692041092,0.0,928.915977293,0.0,0.0,1027.35028545,824.555714003,611.347657864,0.0,1231.08724518,613.542178908,0.0,0.0,612.638198759,0.0,611.11659782,0.0,0.0,610.932360076,610.932360076,0.0,0.0,0.0
2009-12-27,3.810675941,0.0042323970758,0.00538668718738,0.0134667179684,1004.39984084,606.921785921,0.0,0.0,0.0,602.725538972,0.0,0.0,0.0,0.0,1202.89972417,0.0,0.0,606.921785921,0.0,600.501943747,9629.94951153,605.036218582,0.0,904.955070006,0.0,0.0,596.786052844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.587943101,0.0,804.211502522,1194.65095966,904.771134197,0.0,0.0,1003.55289344,597.6856399,0.0,606.372701072,0.0,0.0,597.6856399,0.0,0.0,0.0,602.629869267,0.0,0.0,0.0
2010-01-03,2.798982188,0.00104865771812,0.00272651006711,0.00922818791946,700.036873575,0.0,0.0,0.0,0.0,700.600411284,0.0,0.0,0.0,0.0,778.03302866,0.0,0.0,0.0,0.0,467.785738087,6223.87035675,470.195949071,0.0,0.0,0.0,700.600411207,469.205168926,463.143889184,0.0,0.0,0.0,469.200407646,0.0,0.0,0.0,0.0,0.0,0.0,470.621851199,778.8755801,471.048525588,0.0,0.0,1088.00581413,467.871761762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.531518374,468.06796176,467.36304013,0.0
2010-01-10,2.848318463,0.00384702421362,0.00452591083956,0.00905182167911,1133.14219367,0.0,0.0,0.0,0.0,673.457363806,0.0,0.0,0.0,0.0,452.890152443,0.0,0.0,0.0,0.0,0.0,7984.82984349,457.187324344,0.0,447.989770609,0.0,451.177265945,0.0,0.0,0.0,0.0,0.0,899.024031803,0.0,0.0,0.0,0.0,910.38353865,0.0,0.0,1057.04480564,756.096861943,0.0,0.0,1054.81274525,1057.45663645,0.0,0.0,0.0,0.0,452.361274695,0.0,0.0,0.0,448.259562702,450.09009181,0.0,0.0
2010-01-17,3.294811901,0.00315813219039,0.00406045567336,0.00924881570043,594.285856219,447.752381273,448.293635285,448.293635285,447.077648932,890.726392867,0.0,0.0,0.0,0.0,890.537162793,0.0,0.0,447.752381273,0.0,448.158199141,6977.60515787,743.238614597,0.0,445.006024261,0.0,0.0,446.539325454,444.065271872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.614946791,444.192080895,1564.41168117,445.961889843,669.357483437,0.0,0.0,1782.09731448,0.0,0.0,0.0,0.0,0.0,445.131176204,448.700435317,0.0,0.0,447.212432667,0.0,443.924495305,0.0
2010-01-24,3.192904656,0.00161253167473,0.00184289334255,0.00529831835982,641.025105748,0.0,0.0,0.0,424.856180551,1066.16928096,425.240549834,0.0,424.344767754,0.0,638.804520457,0.0,0.0,0.0,0.0,427.457886132,8110.47046467,0.0,0.0,428.562749455,427.141528399,0.0,0.0,0.0,0.0,0.0,0.0,427.657244098,0.0,0.0,0.0,0.0,0.0,0.0,427.786367662,998.089428161,857.930504407,424.344767754,0.0,1138.67655753,428.297941034,427.52819846,425.985703457,0.0,0.0,0.0,0.0,0.0,0.0,858.191439194,0.0,0.0,0.0
2010-01-31,4.51230629,0.00234291799787,0.00340788072417,0.00958466453674,1134.28244249,0.0,0.0,0.0,0.0,637.166972248,0.0,0.0,0.0,0.0,423.85927441,0.0,0.0,0.0,0.0,0.0,4815.55886789,423.698084222,427.665860915,849.508063248,0.0,423.698084222,423.986866004,0.0,0.0,0.0,424.242279779,423.953863325,0.0,0.0,0.0,0.0,429.350605216,0.0,1135.39587324,1275.80284623,710.977060131,0.0,0.0,1417.23368127,0.0,0.0,0.0,0.0,0.0,424.754031624,0.0,0.0,424.851527283,639.091375371,0.0,0.0,0.0
2010-02-07,3.159065628,0.00395604395604,0.00483516483516,0.0103296703297,853.514365807,0.0,0.0,0.0,427.843992354,428.352219486,0.0,429.514465484,424.944259338,0.0,643.762984368,0.0,0.0,0.0,0.0,429.514465484,5400.92439827,0.0,0.0,0.0,0.0,0.0,0.0,428.867995788,0.0,0.0,427.586255009,859.287986737,0.0,0.0,0.0,0.0,0.0,429.385015675,851.685478685,1423.901339,0.0,424.944259338,0.0,1847.4826452,429.656890627,0.0,0.0,422.084271894,0.0,428.102040601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-14,3.846989785,0.000825423029303,0.00144449030128,0.00577796120512,1034.13949517,0.0,0.0,0.0,0.0,1112.24083034,0.0,0.0,447.427185623,0.0,892.969333449,894.314977412,443.906868098,0.0,0.0,448.238231881,7971.55717928,0.0,0.0,667.919574578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.370538997,0.0,0.0,1034.89760465,1101.57282696,1317.09879078,447.427185623,894.314977412,1327.87384274,875.948125556,0.0,436.788925506,0.0,0.0,444.443149424,0.0,0.0,447.292296511,885.904577902,446.888116725,0.0,0.0
2010-02-21,3.646261298,0.00215007525263,0.00279509782842,0.0064502257579,425.129965349,428.131668355,0.0,0.0,423.244921772,425.579207839,423.627833342,0.0,0.0,0.0,0.0,0.0,0.0,428.131668355,0.0,0.0,6084.16878702,421.917282053,0.0,638.980824472,0.0,428.389968004,847.000238385,427.616002389,423.627833342,0.0,0.0,423.627833342,0.0,0.0,423.627833342,0.0,423.577368211,0.0,1416.83715979,850.369175347,709.426671808,0.0,0.0,1271.88290017,848.79147756,428.519234742,0.0,0.0,0.0,424.79912095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-28,3.038457226,0.000854335753951,0.00192225544639,0.00790260572405,862.147228805,0.0,0.0,0.0,435.046383185,430.458973506,0.0,0.0,0.0,0.0,0.0,434.985681484,0.0,0.0,0.0,0.0,7056.57096213,0.0,435.248037143,430.522883922,0.0,0.0,434.129668952,0.0,0.0,0.0,0.0,434.200508774,0.0,0.0,0.0,0.0,435.440446938,0.0,721.383344125,870.165237411,864.826345162,0.0,434.985681484,2879.0173533,436.828841152,0.0,0.0,0.0,0.0,434.78407002,0.0,0.0,0.0,646.010862442,434.723641917,0.0,0.0
2010-03-07,2.524250441,0.000897263346792,0.00157021085689,0.00515926424406,1739.21079628,0.0,0.0,0.0,437.209732063,869.259258452,433.799911677,433.74559553,0.0,0.0,432.233375734,0.0,433.407214111,0.0,0.0,0.0,6226.42231236,0.0,437.341660166,435.671198177,0.0,436.327746704,433.74559553,0.0,0.0,0.0,434.007282164,433.876399389,0.0,0.0,435.894815576,437.341660166,435.980042538,0.0,1160.2760104,725.584654749,1308.02859591,0.0,0.0,1592.30675969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1299.6695035,0.0,0.0,0.0
2010-03-14,2.301908618,0.00295348264829,0.00319960620231,0.00959881860694,953.858782989,0.0,0.0,0.0,0.0,476.691488211,0.0,0.0,0.0,0.0,473.001196235,0.0,0.0,0.0,0.0,0.0,3175.30386205,0.0,0.0,0.0,0.0,0.0,480.924891731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1113.81147885,478.119024416,720.510712515,0.0,0.0,1906.76041277,475.721239433,0.0,0.0,0.0,0.0,0.0,484.282897957,0.0,0.0,480.345638624,0.0,0.0,0.0
2010-03-21,2.289422135,0.00137174211248,0.00137174211248,0.00438957475995,908.003396507,0.0,0.0,0.0,0.0,756.915172601,0.0,0.0,0.0,0.0,1372.17038159,0.0,0.0,0.0,0.0,459.186523467,5747.79027985,0.0,0.0,455.737673971,0.0,452.676223197,457.527812364,458.217483471,0.0,454.374610981,0.0,449.905197265,0.0,0.0,448.28147926,0.0,0.0,0.0,684.878402212,1141.99351302,455.284701953,0.0,0.0,2116.41302159,460.020397299,0.0,0.0,0.0,0.0,0.0,450.857809601,0.0,0.0,450.857809601,0.0,458.079382964,0.0
2010-03-28,2.136857708,0.0009765625,0.00146484375,0.00537109375,756.403813446,0.0,0.0,0.0,0.0,454.776508372,0.0,0.0,0.0,0.0,457.171785821,0.0,0.0,0.0,0.0,0.0,5588.9281284,0.0,450.745828046,0.0,0.0,458.41297619,450.897668915,0.0,454.273620536,0.0,0.0,681.583288184,0.0,0.0,450.474130742,0.0,0.0,0.0,451.56288997,457.860504992,454.46954573,0.0,0.0,755.857217432,1374.4097221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.998497911,0.0
2010-04-04,1.805522776,0.000249563264287,0.00099825305715,0.00449213875717,906.60673566,456.060129664,0.0,0.0,0.0,456.594020896,0.0,0.0,0.0,0.0,677.801716077,0.0,0.0,456.060129664,0.0,0.0,5434.36513354,0.0,0.0,446.578982652,0.0,0.0,677.121789099,0.0,0.0,0.0,447.656699654,454.550905408,0.0,0.0,455.372878112,0.0,0.0,0.0,0.0,903.463743852,456.197828979,0.0,0.0,1056.85899736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.656699654,0.0,0.0
2010-04-11,1.617281158,0.000228675966156,0.00160073176309,0.00343013949234,880.974745859,0.0,0.0,0.0,0.0,1102.44850297,0.0,0.0,0.0,0.0,0.0,435.234648693,0.0,0.0,0.0,0.0,5996.23090654,0.0,0.0,880.292691747,0.0,445.222817202,439.914188803,0.0,0.0,436.416637781,444.149991137,659.969810117,0.0,0.0,0.0,0.0,438.268102305,0.0,436.28498872,1318.51485345,877.067760829,0.0,435.234648693,877.538101292,0.0,0.0,0.0,0.0,0.0,0.0,437.818167394,0.0,0.0,0.0,436.103302623,0.0,0.0
2010-04-18,1.860174782,0.00119731800766,0.00167624521073,0.00502873563218,1018.9638447,0.0,0.0,0.0,0.0,582.229357035,434.950334382,0.0,0.0,0.0,439.109431955,0.0,0.0,0.0,0.0,440.434445328,6400.56107739,0.0,0.0,434.738003891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.097169011,437.834093544,435.263049789,0.0,0.0,434.909730568,437.874620377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.295485941,0.0,0.0,0.0
2010-04-25,1.776347163,0.00102854204166,0.00154281306248,0.00385703265621,1789.90999025,0.0,0.0,0.0,0.0,745.079243336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896.416023549,7004.60182794,0.0,0.0,449.292604665,0.0,0.0,0.0,0.0,0.0,0.0,448.967532795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.817587182,448.651819174,0.0,0.0,745.346806191,446.890080701,0.0,0.0,0.0,449.156743581,0.0,451.829803041,0.0,0.0,445.138627264,0.0,0.0,0.0
2010-05-02,1.823451274,0.000473148805299,0.0014194464159,0.00520463685829,462.822792664,0.0,0.0,0.0,0.0,462.464648921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5550.02068583,0.0,463.512385044,463.512385044,0.0,0.0,927.926113259,463.37264661,0.0,0.0,0.0,460.867565894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1851.48204737,619.106839912,0.0,0.0,1387.81771009,0.0,0.0,459.066219425,0.0,0.0,0.0,0.0,0.0,0.0,463.404233315,0.0,0.0,0.0
2010-05-09,1.527360192,0.0016177490178,0.00254217702796,0.00647099607118,962.081847083,0.0,0.0,0.0,0.0,1119.79389289,0.0,0.0,0.0,0.0,481.665552486,0.0,0.0,0.0,0.0,0.0,4485.72487838,0.0,0.0,0.0,0.0,480.201887903,0.0,476.312255369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.557290305,480.275837098,485.363852778,0.0,0.0,640.342305431,0.0,0.0,0.0,0.0,0.0,0.0,484.142356597,477.318346433,0.0,720.340683059,0.0,0.0,0.0
2010-05-16,1.82387369,0.00126039828586,0.00126039828586,0.00554575245778,498.302024363,0.0,0.0,0.0,0.0,500.85979179,0.0,0.0,0.0,0.0,497.753471084,0.0,0.0,0.0,0.0,0.0,7135.63184166,0.0,500.268996263,0.0,0.0,500.118085555,0.0,0.0,0.0,0.0,0.0,493.8492876,0.0,0.0,0.0,0.0,0.0,0.0,498.70326422,987.996523488,1002.04983597,0.0,0.0,1481.5478628,0.0,495.492961477,0.0,0.0,492.80897914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-23,1.776697213,0.000260078023407,0.000520156046814,0.00286085825748,705.584778361,0.0,524.671983078,524.671983078,0.0,1047.76647974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5465.7606088,0.0,525.938924179,1604.53442912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.589744265,0.0,0.0,0.0,0.0,0.0,0.0,526.683661379,531.433001165,797.255548699,0.0,0.0,1590.49726983,526.415605983,0.0,0.0,0.0,0.0,0.0,528.706842937,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-30,2.238086051,0.0,0.000625978090767,0.00344287949922,1154.87132508,0.0,0.0,0.0,579.847240848,864.33056074,0.0,0.0,574.72571264,0.0,577.370956499,0.0,0.0,0.0,0.0,0.0,6737.11172196,0.0,0.0,581.425772356,0.0,0.0,577.544758713,578.415341708,0.0,0.0,0.0,577.773506099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771.683118893,579.987554428,574.72571264,0.0,2308.41729682,576.982943535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-06,1.7023134,0.000271223216707,0.000813669650122,0.00406834825061,526.086646515,0.0,0.0,0.0,0.0,0.0,524.165408226,0.0,0.0,0.0,523.061570122,0.0,0.0,0.0,0.0,0.0,4905.69239872,0.0,0.0,1051.81891052,0.0,0.0,0.0,524.655962849,0.0,0.0,0.0,524.798267155,0.0,0.0,0.0,0.0,0.0,0.0,524.956720738,1404.80231712,1585.42186954,0.0,0.0,1050.69212265,526.558038847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-13,1.622718053,0.0,0.000540102619498,0.00297056440724,2115.99009995,0.0,0.0,0.0,0.0,1058.95280047,533.967151491,0.0,0.0,0.0,539.894480637,0.0,0.0,0.0,0.0,0.0,5182.37676689,0.0,0.0,529.157053794,0.0,0.0,537.236950098,0.0,0.0,0.0,0.0,538.696392462,0.0,0.0,0.0,0.0,0.0,0.0,530.11625087,1061.19430927,529.796132361,0.0,0.0,799.263134852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-20,1.593252109,0.000262467191601,0.000262467191601,0.00367454068241,782.254929952,0.0,0.0,0.0,0.0,516.831391719,0.0,0.0,0.0,0.0,514.810089646,0.0,0.0,0.0,0.0,0.0,5898.76431283,0.0,0.0,520.905663497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.675343594,1056.79567072,0.0,0.0,0.0,1034.76151471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-27,1.513596716,0.0,0.000880023467292,0.00322675271341,1563.77536926,0.0,0.0,0.0,523.607480958,519.221066181,0.0,0.0,524.389408298,0.0,521.88856637,0.0,0.0,0.0,0.0,0.0,5578.07782824,0.0,0.0,0.0,0.0,0.0,520.62986618,0.0,0.0,524.239475503,0.0,522.662341101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872.87266615,0.0,524.389408298,0.0,1048.39251321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-04,2.449349864,0.000320821302534,0.000320821302534,0.00256657042028,734.642394686,0.0,0.0,0.0,0.0,821.920941838,0.0,0.0,0.0,0.0,552.116820667,0.0,0.0,0.0,0.0,0.0,4220.9333537,0.0,0.0,546.619363196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1101.90262943,0.0,0.0,0.0,0.0,0.0,0.0,557.657223773,1469.73042363,0.0,0.0,0.0,830.761182365,0.0,545.299823393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.619363196,551.117514204,0.0,0.0
2010-07-11,1.666203832,0.000516129032258,0.00129032258065,0.00232258064516,506.120655401,0.0,0.0,0.0,506.01405413,505.537238665,505.708950691,0.0,0.0,0.0,506.732466408,0.0,0.0,0.0,0.0,0.0,5057.46526204,0.0,0.0,506.628958966,505.053533537,0.0,0.0,0.0,0.0,0.0,0.0,505.662765785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1518.61306882,0.0,0.0,0.0,504.643979977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.901454786,0.0,0.0,0.0
2010-07-18,1.959018239,0.000273822562979,0.00109529025192,0.00301204819277,757.294716568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.114001539,0.0,505.916836964,0.0,0.0,0.0,0.0,0.0,6053.49122293,0.0,0.0,507.100233245,0.0,505.723490531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.434040101,504.664762845,505.114001539,0.0,672.340135806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.100233245,0.0,0.0,0.0
2010-07-25,1.651940069,0.0,0.000531208499336,0.00610889774236,1361.38574252,0.0,0.0,0.0,0.0,850.72687781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6291.19607114,0.0,507.377201744,508.604974767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.530349104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.095902013,0.0,0.0,0.0,850.366630403,514.125929776,507.377201744,515.059572506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.612849226,0.0,0.0
2010-08-01,1.360691145,0.0,0.000727802037846,0.00388161086851,1035.53496698,0.0,0.0,0.0,0.0,515.549111572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4473.55600393,0.0,0.0,515.728213657,0.0,521.89474189,514.307572472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.44666802,515.260645014,0.0,0.0,516.450840212,514.017930163,515.238165184,512.627021753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-08,1.602262017,0.000486973459946,0.000486973459946,0.00219138056976,770.64679929,0.0,0.0,0.0,0.0,510.949487347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6169.82403556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.412334858,0.0,514.762709579,0.0,0.0,0.0,516.977203367,772.044634621,0.0,0.0,0.0,1027.86509478,0.0,0.0,0.0,0.0,0.0,510.641315159,0.0,0.0,0.0,510.487368426,0.0,0.0,0.0
2010-08-15,1.553166069,0.000716332378223,0.00167144221585,0.00501432664756,1009.39219416,0.0,0.0,0.0,0.0,1011.89808208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7025.58166836,0.0,497.877501111,502.8621887,0.0,509.31795112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.1720939,510.244545331,0.0,0.0,1003.64753878,0.0,0.0,0.0,0.0,0.0,501.194572157,510.864150122,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-22,1.955434288,0.0,0.000452386337933,0.00339289753449,972.977540588,0.0,0.0,0.0,0.0,648.556046361,489.901062456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5346.79067454,488.565731948,0.0,0.0,0.0,0.0,479.651893265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.276340334,0.0,979.197905058,490.043100354,492.574870559,0.0,0.0,727.163780507,0.0,0.0,491.680364135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.043100354
2010-08-29,2.125442801,0.000423011844332,0.00126903553299,0.00571065989848,1102.20062793,0.0,0.0,0.0,0.0,472.726980737,0.0,0.0,0.0,470.277194791,0.0,0.0,0.0,0.0,0.0,0.0,5506.26389874,0.0,0.0,476.50019656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.873468129,0.0,0.0,473.777338294,0.0,0.0,0.0,0.0,944.992281,789.690928841,0.0,0.0,1572.85971362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-05,2.242681775,0.000480769230769,0.00192307692308,0.00697115384615,498.762668266,0.0,0.0,0.0,1000.48303913,498.088827768,0.0,0.0,0.0,0.0,1505.25983992,0.0,0.0,0.0,0.0,500.543142429,5996.36900917,503.392984414,501.147480663,999.278726112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.942393504,0.0,504.457561722,500.324728115,500.34930038,0.0,0.0,1666.4973633,503.482316218,0.0,494.757297738,0.0,0.0,0.0,505.067915699,0.0,0.0,501.661721633,0.0,0.0,0.0
2010-09-12,2.423929861,0.000995817566222,0.00159330810595,0.00637323242382,928.31124386,0.0,463.309059212,463.309059212,0.0,618.845095304,463.728090619,0.0,0.0,0.0,464.066161156,0.0,0.0,0.0,0.0,464.203850892,5564.93251947,464.554214759,0.0,463.91922086,0.0,0.0,0.0,463.169550311,0.0,0.0,0.0,464.399891283,0.0,0.0,0.0,0.0,465.560864577,0.0,464.760162046,928.405782184,928.959019548,0.0,0.0,1621.60448516,0.0,0.0,0.0,0.0,0.0,464.414246784,0.0,0.0,0.0,930.542091097,0.0,0.0,0.0
2010-09-19,1.925660546,0.000210260723297,0.00189234650967,0.0069386038688,1603.45407258,0.0,0.0,0.0,0.0,1600.8397745,0.0,0.0,452.927768477,0.0,463.478764307,0.0,0.0,0.0,0.0,0.0,5492.93171701,455.755017944,0.0,454.70879116,0.0,464.180154689,0.0,0.0,0.0,453.611123589,0.0,0.0,0.0,0.0,0.0,0.0,1225.72227437,0.0,0.0,691.831202795,456.51225263,452.927768477,0.0,1067.98071106,461.592497664,0.0,0.0,0.0,0.0,463.198801297,0.0,0.0,461.804044292,0.0,0.0,0.0,0.0
2010-09-26,2.776721187,0.000635458589282,0.00148273670832,0.00529548824402,906.204845689,457.162314589,0.0,0.0,451.624046951,910.08570258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.162314589,0.0,0.0,4374.9287958,755.110060985,0.0,0.0,0.0,0.0,445.939239004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.536887811,0.0,908.674210702,0.0,0.0,1207.84922591,452.669710481,0.0,0.0,1056.11737007,907.301999852,451.848620108,913.823674035,0.0,0.0,913.497435605,0.0,0.0,0.0,448.097444638,0.0,0.0,0.0
2010-10-03,2.1319120586,0.00019353590091,0.000774143603638,0.00251596671183,458.473285193,0.0,456.770198731,456.770198731,0.0,457.529776222,0.0,457.321022004,457.872330376,0.0,458.426663641,0.0,0.0,0.0,0.0,0.0,5803.0034098,917.039161955,0.0,456.495284378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.45893546,458.079685632,0.0,0.0,0.0,1379.63102661,0.0,915.193864246,460.51267487,689.343035015,457.872330376,0.0,1068.48329886,689.201866539,0.0,0.0,0.0,0.0,763.984057407,0.0,0.0,0.0,0.0,457.596932123,0.0,0.0
2010-10-10,1.9634955752,0.000405186385737,0.00121555915721,0.00465964343598,952.781013559,0.0,0.0,0.0,0.0,796.299818144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8122.49248805,1196.1902231,474.851494757,0.0,0.0,0.0,481.249245719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1278.00667915,0.0,0.0,797.644626555,481.550101008,0.0,0.0,1274.20113857,482.266993369,0.0,0.0,0.0,0.0,955.879904538,476.287827167,0.0,0.0,480.669601943,0.0,0.0,0.0
2010-10-17,1.6748637512,0.00173544157347,0.00269957578095,0.00848438102584,1112.50216322,441.569194666,0.0,0.0,446.525472204,0.0,0.0,0.0,0.0,0.0,440.63929564,0.0,0.0,441.569194666,0.0,0.0,6083.28953069,1188.7254998,0.0,446.79478793,0.0,0.0,447.723769724,0.0,441.436111726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1340.62259531,0.0,447.993889646,888.470144057,444.97211225,0.0,0.0,1483.13333059,667.407925059,0.0,0.0,0.0,0.0,666.217042434,0.0,0.0,0.0,889.677752502,0.0,0.0,0.0
2010-10-24,2.3549826475,0.00118741341777,0.00217692459925,0.00771818721552,1337.06567319,0.0,446.187138453,446.187138453,0.0,892.206998861,0.0,0.0,0.0,0.0,444.526273648,0.0,0.0,0.0,0.0,0.0,6528.4231257,1336.8046149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.347317173,446.222171965,0.0,0.0,0.0,1936.7707223,0.0,445.955261368,1113.57762966,446.816614917,0.0,0.0,1335.18820791,743.748849295,0.0,890.490495261,0.0,0.0,445.673797214,0.0,0.0,0.0,0.0,444.708807573,0.0,0.0
2010-10-31,2.3798266351,0.000174367916303,0.00122057541412,0.00627724498692,1513.20554659,0.0,0.0,0.0,0.0,1293.16216226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4172.96090518,720.387264069,0.0,0.0,0.0,431.113351332,0.0,0.0,0.0,0.0,431.260439711,0.0,0.0,0.0,0.0,0.0,649.610766863,0.0,0.0,1509.51953727,432.302131594,0.0,0.0,719.692719232,429.670794972,0.0,428.508125954,0.0,0.0,429.670794972,0.0,0.0,0.0,433.624538941,0.0,0.0,0.0
2010-11-07,2.3776044996,0.00194759206799,0.00300991501416,0.00867563739377,594.619935268,0.0,0.0,0.0,0.0,445.443196564,447.665464242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6384.53357606,668.198334186,0.0,0.0,0.0,444.905708544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1115.03429268,0.0,0.0,446.078004449,447.964678139,0.0,0.0,1336.75338771,446.620732151,446.990456002,447.151182961,447.530299548,0.0,0.0,446.116885609,0.0,0.0,445.857343111,0.0,0.0,0.0
