Week,NV,athena_flu,athena_ILI,athena_viral,thermoscan,strep,flu fever,flu how long,how long flu,upper respiratory,strep throat,expectorant,rsv in adults,fever cough,oscillococcinum,flu symptoms,cold and flu,acute bronchitis,fever flu,tamiflu side effects,symptoms of flu,cold,flu shots,high fever,flu cold,flu treatment,body temperature,symptoms of bronchitis,robitussin,walking pneumonia,clarithromycin,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,flu shot,rsv infection,rsv,tussionex,pneumonia,bronchitis,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,rsv symptoms,oseltamivir,flu vaccine,cold vs flu,human temperature,influenza a,influenza b,normal body,flu medicine,cold symptoms,stomach flu symptoms,symptoms of the flu,what is rsv
2010-03-14,1.178540018,0.00657894736842,0.0131578947368,0.0131578947368,0.0,608.651035179,0.0,0.0,0.0,0.0,473.942982105,0.0,0.0,0.0,202.874264078,202.231108348,0.0,0.0,0.0,0.0,0.0,6639.38503294,0.0,202.813157372,202.874264078,0.0,404.340843212,0.0,203.980515745,305.772774998,202.996588024,203.610427117,0.0,202.874264078,0.0,0.0,203.425885944,0.0,202.231108348,0.0,203.74529339,202.996588024,474.186698684,338.436399008,0.0,0.0,1425.96945664,0.0,0.0,203.511632822,204.067457322,0.0,0.0,0.0,203.180350777,202.691054327,0.0,0.0,0.0,203.806717936,0.0,304.455030376,0.0,0.0,0.0
2010-03-21,1.143533123,0.0,0.0,0.0,199.648732015,734.768478315,0.0,0.0,0.0,0.0,802.758308739,0.0,0.0,0.0,0.0,200.092719548,199.046836531,0.0,0.0,0.0,199.580750154,6492.37516937,0.0,202.16848075,198.92689267,0.0,267.296830486,0.0,201.53481186,200.783623954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.904760379,200.739505299,200.723110505,669.522226493,401.4387707,0.0,199.046836531,1206.68645723,0.0,397.973693052,0.0,199.407537533,200.300535535,0.0,0.0,0.0,0.0,0.0,202.046508816,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-28,2.742583436,0.0,0.0,0.0,0.0,490.316756163,211.485485599,0.0,0.0,211.103857655,631.587270865,0.0,0.0,208.982063767,0.0,315.576001607,209.234610068,0.0,211.485485599,0.0,0.0,5331.81848712,0.0,0.0,418.090286341,0.0,419.507795648,208.856019097,209.769717561,210.575411757,211.613001719,211.072861297,211.421785151,211.485485599,0.0,0.0,0.0,0.0,0.0,0.0,421.253775701,0.0,631.691092196,631.098718457,208.982063767,209.234610068,1265.70218821,0.0,420.887820064,211.358123066,0.0,209.233179109,210.62688785,0.0,209.805077045,0.0,0.0,0.0,0.0,0.0,0.0,417.460252757,211.549224443,0.0,0.0
2010-04-04,1.797156957,0.0,0.00684931506849,0.00684931506849,0.0,535.299529055,202.874168109,0.0,0.0,0.0,469.520135855,0.0,0.0,201.450621589,0.0,400.149108766,202.996750687,0.0,202.874168109,0.0,199.633568478,6367.47818247,0.0,0.0,200.898768102,0.0,503.806629667,0.0,202.751733487,201.56705621,0.0,0.0,0.0,301.863091861,0.0,0.0,0.0,0.0,0.0,0.0,200.094357606,0.0,402.828380867,200.979616861,201.450621589,202.996750687,940.848538506,0.0,399.585658077,406.116195089,201.273707767,199.672471912,0.0,0.0,0.0,200.598564579,0.0,0.0,0.0,0.0,200.275712009,300.867904051,0.0,199.612347711,0.0
2010-04-11,1.990563256,0.0,0.0,0.0,0.0,525.605598396,197.607497893,197.826816846,197.826816846,0.0,592.617186081,0.0,0.0,0.0,0.0,296.152301401,197.726646219,0.0,197.607497893,0.0,0.0,5729.15826853,0.0,196.831693588,0.0,0.0,294.906728645,395.691876626,196.06289921,0.0,394.11579223,196.240546053,0.0,198.22482462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.775782358,594.433591543,0.0,197.726646219,791.950602326,0.0,197.459137547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.429044403,0.0,0.0,295.527713345,198.144799247,0.0,0.0,0.0,0.0
2010-04-18,1.795955327,0.0,0.00425531914894,0.00425531914894,0.0,861.765485147,0.0,0.0,0.0,199.66773506,530.76027502,0.0,0.0,0.0,200.029561219,499.988966228,199.864740997,0.0,0.0,0.0,399.488608548,6041.41401502,0.0,0.0,0.0,0.0,0.0,199.985323043,200.340743638,0.0,0.0,0.0,200.271508072,332.127717485,0.0,0.0,197.878133774,0.0,0.0,0.0,198.805496799,0.0,332.147177643,800.907696631,0.0,199.864740997,599.348415517,0.0,398.144174447,0.0,0.0,199.684140327,0.0,0.0,199.256999943,0.0,0.0,197.639366795,0.0,197.758678215,0.0,400.574831351,198.535959202,0.0,0.0
2010-04-25,2.214242968,0.0,0.0,0.0,0.0,947.943598497,407.568545675,203.354477746,203.354477746,0.0,610.478521525,202.329101277,0.0,0.0,0.0,509.923478246,0.0,0.0,407.568545675,0.0,203.270178912,6646.77641694,0.0,202.572871279,0.0,0.0,202.993847051,0.0,203.811091967,203.415766015,407.521407514,0.0,0.0,202.633905588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.227111659,203.44136621,0.0,0.0,1361.13158403,0.0,406.514531038,408.383495714,0.0,0.0,203.945213902,0.0,0.0,0.0,0.0,0.0,0.0,203.299837396,0.0,204.56266838,0.0,0.0,0.0
2010-05-02,1.441946628,0.0,0.0,0.0,0.0,846.347880895,211.8127446,0.0,0.0,0.0,353.586902762,0.0,0.0,0.0,0.0,421.030647229,0.0,0.0,211.8127446,0.0,0.0,7983.89129367,0.0,0.0,0.0,0.0,424.122535982,212.931217141,0.0,0.0,0.0,0.0,0.0,318.999827188,210.45189628,0.0,0.0,0.0,0.0,0.0,632.499103912,0.0,212.55939951,211.445390587,0.0,0.0,920.632609099,210.70583522,0.0,0.0,210.960387724,211.359711917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.908399537,0.0,212.802868005,0.0,0.0,0.0
2010-05-09,1.973040139,0.0022271714922,0.0022271714922,0.0022271714922,0.0,212.390539049,0.0,0.0,0.0,211.963887122,709.025074545,0.0,0.0,0.0,0.0,319.243216307,0.0,0.0,0.0,0.0,211.390322785,6458.45149875,0.0,212.219804885,0.0,0.0,424.909622367,0.0,214.173455055,213.978987632,0.0,0.0,0.0,212.807819774,212.95522306,0.0,0.0,0.0,0.0,0.0,213.397698502,0.0,638.805126547,318.559729068,0.0,0.0,1065.78840557,0.0,212.091768804,212.476341367,0.0,212.634507363,212.883642017,0.0,0.0,0.0,0.0,0.0,0.0,212.51858172,0.0,212.812595578,424.183537607,0.0,0.0
2010-05-16,1.2486374,0.0,0.00619834710744,0.00619834710744,0.0,575.06668904,0.0,0.0,0.0,215.82309156,503.938404554,0.0,0.0,0.0,0.0,217.957359219,0.0,0.0,0.0,0.0,0.0,6549.93738232,0.0,217.826059605,215.82309156,0.0,217.629406526,0.0,219.079829714,215.82309156,0.0,0.0,0.0,287.989234347,0.0,0.0,214.166619148,0.0,0.0,0.0,216.083668791,0.0,576.499059018,218.418157018,0.0,0.0,721.957120112,0.0,435.914718437,0.0,218.418157018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.828916562,0.0,218.484144377,217.957359219,0.0,0.0
2010-05-23,1.008520257,0.000948766603416,0.000948766603416,0.00284629981025,0.0,728.673611311,0.0,0.0,0.0,220.649974714,438.29675562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.116888203,7519.41807285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.163470304,0.0,0.0,548.182858444,0.0,0.0,220.916540675,0.0,0.0,0.0,218.224042995,218.095453977,583.945803401,548.007784956,0.0,0.0,1098.20956876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.649974714,0.0,0.0,217.629650162,0.0,220.450472024,0.0,0.0,0.0
2010-05-30,0.631745196,0.0,0.000695894224078,0.00278357689631,0.0,1176.72722338,0.0,235.998056317,235.998056317,0.0,355.10777383,233.962657128,0.0,0.0,0.0,235.262356992,0.0,0.0,0.0,0.0,0.0,5658.90911676,236.996235407,0.0,0.0,236.710180808,234.978971822,0.0,237.50711576,0.0,0.0,0.0,233.892122712,354.858138915,0.0,0.0,236.567412303,0.0,0.0,0.0,0.0,234.88349108,471.604683788,473.357263933,0.0,0.0,866.494597661,0.0,314.292721768,237.067857116,0.0,235.927079458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.174515858,0.0,237.498498092,233.610409827,0.0,0.0
2010-06-06,0.352899659,0.0,0.000598444045482,0.00239377618193,0.0,452.677062288,0.0,0.0,0.0,0.0,378.029000697,0.0,0.0,0.0,226.752918011,226.550591202,0.0,0.0,0.0,0.0,0.0,5363.90409046,0.0,0.0,226.711994788,0.0,0.0,0.0,226.873227173,226.599721173,0.0,0.0,0.0,226.643543173,0.0,0.0,0.0,0.0,0.0,0.0,453.336071663,0.0,226.710404182,377.663231935,0.0,0.0,833.265983719,0.0,227.216039544,0.0,0.0,0.0,0.0,0.0,0.0,226.258764626,226.804788794,0.0,0.0,0.0,0.0,226.599721173,0.0,0.0,0.0
2010-06-13,0.36530916,0.0,0.0,0.000631313131313,0.0,457.182565923,0.0,0.0,0.0,0.0,462.01895879,0.0,0.0,0.0,0.0,228.099904687,0.0,226.185378991,0.0,0.0,0.0,5112.3358941,0.0,228.721978078,0.0,0.0,229.480883465,0.0,0.0,0.0,0.0,0.0,0.0,228.790890997,0.0,0.0,0.0,0.0,0.0,0.0,458.410484286,0.0,684.781497926,684.403144896,0.0,0.0,765.860491243,0.0,228.859845455,228.653106661,0.0,0.0,0.0,0.0,0.0,0.0,228.584276707,0.0,0.0,230.035343036,0.0,231.219297269,226.730239886,0.0,0.0
2010-06-20,0.451650261,0.0,0.000642260757868,0.0019267822736,0.0,594.301925356,0.0,221.162113758,221.162113758,0.0,222.773462409,0.0,0.0,0.0,0.0,447.849689585,0.0,0.0,0.0,0.0,0.0,5285.13180183,224.331997407,0.0,223.109678558,0.0,334.794046805,0.0,0.0,223.993987622,0.0,0.0,0.0,446.887048965,0.0,221.495289585,0.0,0.0,0.0,0.0,0.0,223.116109468,669.912550574,333.991478504,0.0,0.0,521.51962117,0.0,334.962708732,450.019884795,0.0,0.0,0.0,0.0,225.555255799,0.0,222.780293529,0.0,0.0,0.0,0.0,0.0,223.048865312,0.0,0.0
2010-06-27,0.322889261,0.0,0.0,0.00282685512367,0.0,332.943974696,0.0,0.0,0.0,0.0,333.883487124,0.0,0.0,0.0,0.0,0.0,219.686503533,0.0,0.0,0.0,0.0,5236.07743394,0.0,222.32157861,0.0,0.0,222.25449304,0.0,0.0,0.0,0.0,0.0,0.0,219.355151341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.219827137,438.313638756,0.0,219.686503533,669.352595206,0.0,0.0,222.590326363,0.0,0.0,0.0,0.0,0.0,0.0,219.355151341,0.0,0.0,219.487572199,0.0,331.140958575,0.0,0.0,0.0
2010-07-04,0.364138624,0.0,0.00139275766017,0.00139275766017,0.0,445.917791547,0.0,0.0,0.0,0.0,223.160567198,0.0,0.0,0.0,0.0,222.577104913,0.0,0.0,0.0,0.0,0.0,7137.54570281,0.0,0.0,0.0,0.0,893.260804308,222.872627421,224.803518079,0.0,0.0,0.0,0.0,334.568238502,0.0,0.0,224.192269843,0.0,0.0,0.0,0.0,0.0,333.918801619,222.738285874,0.0,0.0,671.192078858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.382424196,0.0,0.0,0.0,0.0,223.048809343,0.0,222.805436397,0.0
2010-07-11,0.314188765,0.0,0.000708717221828,0.00141743444366,0.0,348.62528224,209.922434424,0.0,0.0,209.543627024,208.741930263,0.0,0.0,0.0,0.0,209.58359046,206.580995062,0.0,209.922434424,0.0,209.922434424,5517.61373148,0.0,206.955123033,0.0,209.669744163,313.759403124,0.0,206.892674294,211.292008275,0.0,0.0,209.859204775,211.483222762,0.0,0.0,211.738714424,0.0,0.0,0.0,211.355708006,0.0,488.929728846,210.429646588,0.0,206.580995062,490.391142329,210.175734496,209.985702186,209.796013205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.610891475,0.0,0.0,211.101139252,0.0,0.0
2010-07-18,0.368248773,0.0,0.00278164116829,0.00486787204451,0.0,1110.28473276,0.0,0.0,0.0,0.0,830.658090734,0.0,0.0,0.0,0.0,314.804198829,0.0,0.0,0.0,0.0,0.0,7091.12793032,0.0,0.0,209.419114954,0.0,314.108954841,0.0,0.0,418.838229907,0.0,0.0,0.0,0.0,0.0,0.0,209.48226909,0.0,206.046830215,0.0,0.0,0.0,486.639676629,208.461064188,0.0,0.0,695.984436954,0.0,0.0,209.518561911,210.151357326,208.915249414,0.0,0.0,209.961117715,209.861995257,0.0,0.0,0.0,314.266364221,0.0,208.755488025,0.0,0.0,0.0
2010-07-25,0.279286268,0.0,0.0,0.00342700479781,0.0,833.980653193,0.0,0.0,0.0,0.0,732.895583329,209.100851592,0.0,0.0,0.0,209.478972481,0.0,0.0,0.0,0.0,0.0,5781.90059325,0.0,0.0,0.0,0.0,208.437628592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.415857394,0.0,0.0,0.0,0.0,0.0,416.30291728,209.033723375,626.644128154,209.002233507,0.0,0.0,837.538070509,0.0,208.654695772,0.0,208.40975322,418.705560657,0.0,0.0,208.598416244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-01,1.307189542,0.0,0.000666222518321,0.00133244503664,0.0,311.057724792,0.0,0.0,0.0,0.0,207.575281508,0.0,0.0,0.0,0.0,208.350438006,0.0,0.0,0.0,0.0,0.0,6517.25958533,208.104852286,207.689582276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.727088852,0.0,0.0,0.0,0.0,0.0,0.0,207.763245844,0.0,485.414578303,207.973560449,0.0,0.0,624.800584396,0.0,415.108312586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.318373018,0.0,0.0,208.140197605
2010-08-08,0.219504547,0.000617283950617,0.00123456790123,0.00185185185185,0.0,555.914165334,0.0,0.0,0.0,208.603901157,278.29316702,0.0,0.0,0.0,0.0,419.126757491,208.995114085,0.0,0.0,0.0,0.0,5080.95829707,208.450554344,0.0,209.121128625,0.0,417.881727288,0.0,0.0,0.0,0.0,0.0,0.0,209.753487647,0.0,0.0,0.0,0.0,208.666847416,0.0,0.0,0.0,348.091391822,625.540533966,0.0,208.995114085,1186.59925635,0.0,313.577069598,419.253420156,0.0,208.118861183,0.0,0.0,209.399664645,0.0,207.823069231,0.0,0.0,0.0,0.0,210.007503375,0.0,0.0,0.0
2010-08-15,0.410576449,0.0,0.0,0.00374531835206,0.0,310.938505177,0.0,0.0,0.0,0.0,276.90871692,0.0,0.0,0.0,0.0,207.958553373,0.0,0.0,0.0,0.0,0.0,5056.58123851,206.817791811,0.0,0.0,0.0,207.067345708,0.0,207.129828311,0.0,208.021248143,0.0,0.0,207.067345708,0.0,0.0,0.0,0.0,207.129828311,0.0,206.942493525,0.0,346.490077006,311.346163155,0.0,0.0,277.725587255,0.0,207.958553373,0.0,0.0,207.394067337,0.0,0.0,208.013846714,0.0,207.708151743,0.0,0.0,208.146751159,206.880123876,206.880123876,0.0,0.0,0.0
2010-08-22,0.321233537,0.0,0.000636942675159,0.0031847133758,0.0,477.285327938,0.0,0.0,0.0,0.0,341.432910489,0.0,0.0,0.0,0.0,306.627206251,0.0,0.0,0.0,0.0,0.0,5668.73221503,0.0,0.0,0.0,0.0,204.543901659,0.0,0.0,206.977734984,0.0,0.0,0.0,410.118438281,0.0,0.0,0.0,0.0,0.0,0.0,204.883093721,0.0,341.597181579,409.74762595,0.0,0.0,548.549598638,0.0,0.0,0.0,203.935632751,0.0,0.0,0.0,206.353179356,0.0,411.712484278,0.0,0.0,204.058800764,0.0,407.978058672,204.68874178,0.0,0.0
2010-08-29,0.56169914,0.0,0.000649350649351,0.00519480519481,0.0,688.637567185,0.0,0.0,0.0,208.313590222,344.67267155,0.0,0.0,0.0,0.0,206.643779401,0.0,0.0,0.0,0.0,208.754398907,5517.83658542,206.490870894,207.475891344,0.0,0.0,207.319682655,0.0,0.0,205.531942984,0.0,206.215806073,0.0,413.16303709,0.0,0.0,0.0,0.0,309.580544122,0.0,206.955647465,0.0,690.300730338,620.783681496,0.0,0.0,1106.56258831,0.0,205.655944157,0.0,205.531942984,0.0,0.0,0.0,310.965717012,0.0,0.0,0.0,0.0,410.692442698,0.0,206.403104717,207.937233238,0.0,0.0
2010-09-05,0.29204604,0.0,0.000764525993884,0.00305810397554,0.0,688.620978383,206.440532024,0.0,0.0,0.0,345.13256755,0.0,0.0,0.0,0.0,0.0,207.478323971,0.0,206.440532024,0.0,0.0,6003.88289227,206.662213999,0.0,0.0,206.253708013,206.677318713,0.0,207.396424415,207.588415455,206.067221839,0.0,0.0,825.014832051,0.0,0.0,207.917099883,0.0,552.293837823,0.0,207.133964775,0.0,826.8970932,551.856861864,0.0,207.478323971,898.49257817,0.0,516.951326163,207.228425357,0.0,206.386413624,0.0,0.0,207.100012453,0.0,0.0,207.166044736,0.0,0.0,0.0,207.838974759,0.0,0.0,0.0
2010-09-12,0.2854718,0.00184615384615,0.00307692307692,0.00676923076923,0.0,398.244572201,0.0,0.0,0.0,0.0,299.488681369,199.576711985,0.0,200.299816014,0.0,199.561682372,200.427802317,199.943278914,0.0,0.0,0.0,6188.46657284,266.115136591,198.642522639,200.246310193,0.0,397.165164455,0.0,401.934559611,199.944552643,199.200702477,200.602658191,199.002926369,399.365000502,0.0,0.0,199.437907203,0.0,732.438459457,0.0,0.0,0.0,532.611251329,399.071984562,200.299816014,200.427802317,666.880225962,0.0,597.772043051,266.356437366,0.0,197.925617294,0.0,0.0,400.340885159,0.0,199.696866538,200.12549794,0.0,300.243440351,0.0,199.24392295,0.0,0.0,200.488372823
2010-09-19,1.384636794,0.000577034045009,0.00115406809002,0.00288517022504,0.0,395.857001853,0.0,197.41173066,197.41173066,197.352358711,725.956179042,0.0,0.0,200.018816679,0.0,497.280395438,0.0,199.117560371,0.0,0.0,196.700430236,5875.77803682,399.434985523,200.079190605,197.709127061,196.408508266,197.471138343,0.0,196.408508266,0.0,0.0,196.883785963,0.0,264.099438969,0.0,0.0,0.0,0.0,528.676355729,0.0,0.0,0.0,792.874891987,330.143800367,200.018816679,0.0,1124.8811417,0.0,298.692805417,197.59006104,198.186829573,199.65733689,0.0,0.0,299.29578838,0.0,0.0,0.0,0.0,197.94769011,0.0,396.36607048,199.597217246,0.0,0.0
2010-09-26,2.210408506,0.0,0.000602772754671,0.00361663652803,0.0,390.746358293,0.0,194.014477661,194.014477661,195.511286931,325.933661671,0.0,0.0,194.307197151,193.839268922,456.857258817,0.0,0.0,0.0,0.0,195.261972447,5740.77449697,586.224517929,388.731694149,196.402820624,196.580614366,390.786041297,0.0,196.932756451,0.0,0.0,0.0,0.0,292.638033923,0.0,0.0,195.435729752,0.0,521.964800238,0.0,194.131459559,0.0,326.188665902,260.766070883,194.307197151,0.0,981.61273376,0.0,456.621040156,489.331515847,193.956039566,0.0,0.0,0.0,195.934555617,0.0,388.497165224,0.0,0.0,292.873462859,0.0,197.235287923,195.201845647,0.0,0.0
2010-10-03,1.6668254119,0.000562113546936,0.00224845418775,0.0061832490163,0.0,792.785300459,0.0,0.0,0.0,197.249299212,463.300462603,197.308640157,0.0,0.0,0.0,299.413559157,0.0,198.322927088,0.0,0.0,0.0,5821.16219268,661.784765545,0.0,0.0,197.368016817,201.17981265,197.844319723,0.0,0.0,0.0,199.137813551,0.0,399.178704386,0.0,0.0,0.0,0.0,397.090419861,0.0,0.0,0.0,529.487324975,595.39651539,0.0,0.0,597.161893244,0.0,198.927421652,201.483801487,0.0,295.257080334,0.0,0.0,197.263725781,0.0,0.0,0.0,0.0,401.63246935,0.0,198.725782851,197.665436975,0.0,0.0
2010-10-10,1.6363318166,0.0,0.000602772754671,0.00482218203737,199.505602434,398.98601604,0.0,198.630030615,198.630030615,199.806334425,599.28271015,0.0,0.0,0.0,200.168411745,398.974822488,0.0,0.0,0.0,0.0,199.097145816,5660.72689326,599.743962309,0.0,300.010602709,0.0,199.426913186,0.0,200.000631206,0.0,199.98673304,0.0,0.0,200.410526546,0.0,0.0,0.0,0.0,866.263113894,0.0,0.0,0.0,866.122470269,598.612204409,0.0,0.0,868.242567803,0.0,299.501379471,532.678344408,0.0,199.325597379,0.0,0.0,200.501622578,0.0,198.749615221,0.0,0.0,199.169297666,0.0,266.560380332,0.0,198.809461537,0.0
2010-10-17,1.5086016762,0.000621504039776,0.00124300807955,0.00310752019888,0.0,952.468055813,0.0,0.0,0.0,0.0,635.912944551,190.859117622,0.0,190.259381115,0.0,382.23606805,192.435346924,0.0,0.0,0.0,192.319387088,5596.67891147,699.886475972,0.0,192.319387088,0.0,189.648892863,0.0,287.429293441,190.030014772,0.0,0.0,192.261459562,192.319387088,0.0,0.0,0.0,0.0,700.020310339,0.0,382.350885626,0.0,699.88592024,477.794650093,190.259381115,192.435346924,701.390095191,190.500091337,190.973728811,190.888927926,0.0,384.522919124,0.0,0.0,285.678545276,0.0,189.935458129,0.0,0.0,0.0,0.0,190.280481668,0.0,0.0,193.017249999
2010-10-24,2.1445096992,0.0006038647343,0.0006038647343,0.0054347826087,0.0,582.874534259,0.0,193.756867222,193.756867222,194.155186053,194.741742039,0.0,0.0,195.402860026,0.0,389.730281694,0.0,0.0,0.0,0.0,0.0,5714.75621738,292.082565322,0.0,194.495556967,0.0,194.804636127,0.0,0.0,0.0,0.0,0.0,0.0,292.457799677,0.0,0.0,0.0,0.0,292.428086853,0.0,195.231776429,0.0,519.86226412,486.772665543,195.402860026,0.0,717.408005183,0.0,259.774476543,587.111334919,194.965494888,0.0,0.0,0.0,0.0,0.0,194.477730581,0.0,0.0,0.0,0.0,195.098548624,194.996628249,0.0,0.0
2010-10-31,1.7676111256,0.0,0.000602046959663,0.00421432871764,0.0,690.71834377,0.0,0.0,0.0,0.0,440.36557349,0.0,0.0,189.093480102,0.0,189.778589883,0.0,190.311177068,0.0,0.0,0.0,5222.71688365,281.648067838,186.751019758,191.230277229,0.0,314.391736813,0.0,0.0,187.65538305,0.0,0.0,0.0,186.807287014,0.0,0.0,0.0,0.0,503.512248477,0.0,187.145603863,0.0,629.295408395,377.235780774,189.093480102,0.0,1136.26179157,188.864275884,188.0096864,188.35059245,187.576656293,0.0,0.0,0.0,0.0,0.0,0.0,191.114904513,0.0,251.547408134,0.0,188.00218541,186.863588185,0.0,0.0
2010-11-07,0.8052394245,0.0012084592145,0.00181268882175,0.00664652567976,0.0,703.248539818,384.562543767,191.875737414,191.875737414,192.491603349,640.424207022,0.0,0.0,193.718036502,191.702460108,192.58957699,287.729236388,0.0,384.562543767,0.0,0.0,6598.07844745,480.790001459,0.0,287.526758181,0.0,192.107261683,0.0,192.235675774,0.0,191.933566148,0.0,0.0,579.221029613,0.0,0.0,192.339345357,0.0,704.773245141,0.0,191.800082485,0.0,704.483344683,576.607713355,193.718036502,287.729236388,642.384117505,0.0,384.427379498,289.058944356,191.725087382,191.923067653,0.0,0.0,192.922015292,0.0,0.0,0.0,0.0,192.010729876,193.307492676,191.933566148,0.0,0.0,0.0
2010-11-14,2.6327572311,0.0018115942029,0.0018115942029,0.00785024154589,0.0,1113.21535142,0.0,185.435869376,185.435869376,185.905928665,804.681626408,185.525187015,0.0,0.0,0.0,464.45268056,0.0,0.0,0.0,0.0,185.973857359,6134.8782425,247.914439546,372.260769926,185.691437167,0.0,186.074220091,0.0,186.169215354,185.905928665,0.0,0.0,186.468087506,186.078777933,0.0,0.0,185.8053519,0.0,372.598166394,0.0,185.469255394,0.0,805.483011366,371.712572898,0.0,0.0,745.585523743,0.0,495.398880231,371.495818299,185.905928665,185.54622072,0.0,0.0,310.066615888,185.521995868,0.0,185.581152381,0.0,557.21382414,0.0,310.178891713,0.0,185.523508662,0.0
2010-11-21,3.1019815334,0.000860585197935,0.00172117039587,0.00774526678141,0.0,613.133794833,0.0,0.0,0.0,0.0,610.31051164,304.895157071,0.0,207.915946622,0.0,0.0,0.0,0.0,0.0,0.0,202.794736889,7029.1188031,0.0,0.0,206.599626188,0.0,307.113144124,0.0,206.786650593,206.599626188,0.0,0.0,202.733654137,408.534576663,0.0,0.0,0.0,0.0,203.712963532,0.0,0.0,0.0,477.985674801,272.96999951,207.915946622,0.0,615.070583346,0.0,205.674735352,204.63767326,206.599626188,0.0,0.0,0.0,0.0,0.0,204.267288331,202.611598956,0.0,206.412939779,203.346142518,408.165196395,0.0,0.0,0.0
2010-11-28,2.8904304518,0.00180505415162,0.00361010830325,0.00962695547533,0.0,604.797140891,181.695838844,0.0,0.0,0.0,424.133460653,0.0,0.0,0.0,181.28786604,727.34093114,273.685496715,0.0,181.695838844,0.0,0.0,7815.53645187,365.079214755,0.0,181.596020595,183.415954049,181.670676013,181.615889923,908.627475836,181.915743682,0.0,0.0,359.470877716,242.298788272,181.670676013,0.0,180.278446226,0.0,181.796978473,0.0,182.511805022,183.194837769,727.114822139,1029.44005934,0.0,273.685496715,910.545713027,0.0,452.169581145,182.000087937,0.0,0.0,0.0,0.0,180.060850033,0.0,0.0,0.0,0.0,181.780347414,0.0,360.556892453,0.0,0.0,0.0
2010-12-05,3.2827862023,0.00118694362018,0.00356083086053,0.00593471810089,0.0,1107.38673173,0.0,185.350757824,185.350757824,186.129476224,800.798840036,0.0,0.0,0.0,182.502075967,493.075745739,0.0,0.0,0.0,0.0,185.625818591,6843.34099322,246.445023342,186.019720351,184.759282123,182.282392457,371.843031324,0.0,184.555563392,184.360584956,278.721128131,185.798600187,186.692311048,369.741771466,186.692311048,186.01731625,184.387609827,0.0,246.593495027,0.0,246.519085281,0.0,1355.96684199,554.724057794,0.0,0.0,927.36105778,0.0,246.612378211,460.844694244,370.589858565,182.447105462,0.0,0.0,186.361455686,0.0,0.0,186.579471936,0.0,371.37287366,0.0,0.0,0.0,0.0,183.16431513
2010-12-12,4.2872454448,0.000579038795599,0.0023161551824,0.0104226983208,0.0,638.807538885,192.541014964,0.0,0.0,0.0,1151.87686969,192.43554092,0.0,0.0,192.735782517,383.893894367,192.657108431,0.0,192.541014964,0.0,192.541014964,5566.65960438,383.368722024,0.0,192.541014964,192.561308362,192.309247266,190.406974237,386.151507019,380.584404202,0.0,0.0,192.96890714,382.877452446,0.0,0.0,193.064540382,0.0,482.206519133,0.0,571.048712605,0.0,704.107508576,319.808407192,0.0,192.657108431,961.633361658,0.0,319.789314165,190.809769287,384.774299616,384.966041365,0.0,0.0,0.0,192.79401085,0.0,192.852274377,0.0,191.39199989,193.202596401,191.739652205,385.198088406,192.425061327,0.0
2010-12-19,3.4678436318,0.0,0.0,0.00333333333333,212.015188114,1172.38050852,213.063809591,213.389883852,213.389883852,0.0,996.339910849,0.0,0.0,214.362343913,213.063809591,534.230635845,212.206825826,0.0,213.063809591,0.0,213.063809591,6257.57274522,319.968508067,320.257722401,425.461221811,212.807337957,318.856132742,0.0,213.3745969,0.0,0.0,213.836947092,0.0,213.679335352,214.297679556,0.0,0.0,0.0,320.290051789,0.0,212.591142444,0.0,569.190665889,426.559689086,214.362343913,212.206825826,427.770826628,214.686251958,355.596774228,212.891724147,0.0,213.974942087,0.0,0.0,425.053986069,0.0,0.0,212.871397963,0.0,213.32090016,213.438543582,356.263744554,0.0,0.0,0.0
