Week,SD,athena_flu,athena_ILI,athena_viral,influenza b symptoms,strep,flu how long,how long flu,strep throat,expectorant,influenza a treatment,rsv in adults,influenza a symptoms,flu symptoms,cold and flu,tamiflu side effects,cold,flu shots,symptoms of rsv,body temperature,symptoms of bronchitis,robitussin,influenza symptoms,walking pneumonia,tessalon,symptoms of pneumonia,stomach flu,how long does the flu last,rsv baby,flu shot,symptoms of influenza,symptoms of influenza b,rsv,pneumonia,bronchitis,sinus,the flu,normal body temperature,gripe,rsv symptoms,oseltamivir,flu vaccine,a influenza,influenza a,influenza b,cold symptoms,symptoms of the flu,what is rsv
2015-09-13,0.5847953216,0.000186741363212,0.000746965452848,0.00242763772176,0.0,2059.98340845,0.0,0.0,1030.98220231,0.0,0.0,0.0,0.0,280.686886431,419.996118668,0.0,6637.68745358,279.652714429,0.0,419.83962468,280.475315417,280.783126451,281.813380028,373.662086174,0.0,280.390885853,280.917048829,0.0,0.0,701.781299236,0.0,0.0,280.613622602,1495.52862651,1543.88432546,1501.12333044,840.439522353,279.568354636,281.463194575,0.0,0.0,420.037281361,0.0,0.0,0.0,279.769163912,0.0,0.0
2015-09-20,0.2040816327,0.0,0.000196889151408,0.00393778302816,0.0,1506.81795906,422.367279687,422.367279687,1130.68998945,282.221441497,0.0,0.0,0.0,282.158839434,0.0,0.0,7799.52934083,281.503750001,0.0,281.988530832,281.759507209,283.073816735,0.0,281.904758978,0.0,281.759507209,281.502672033,283.073816735,0.0,845.369867189,0.0,0.0,565.805860073,1597.14724407,1034.19794056,1131.80149582,376.498196009,0.0,0.0,0.0,0.0,375.505407302,282.031043802,282.031043802,0.0,280.994085453,0.0,0.0
2015-09-27,0.3466204506,0.000400560785099,0.00140196274785,0.00280392549569,0.0,1687.70871336,420.574575619,420.574575619,1407.25492728,0.0,0.0,0.0,0.0,374.656166076,0.0,0.0,8520.1022962,467.643062281,0.0,281.876298447,0.0,281.197895803,280.641425804,280.087441985,279.703854477,279.918740009,282.557982361,280.726186125,0.0,1402.64883176,0.0,0.0,281.282517499,1404.71096829,655.450410401,1409.21260572,420.998475468,0.0,280.717580317,0.0,0.0,374.091754397,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-04,0.9819617889,0.000413223140496,0.00144628099174,0.00537190082645,0.0,1994.98818961,283.765043771,283.765043771,1329.61843683,285.677029536,0.0,0.0,0.0,285.40144709,0.0,0.0,7965.36359262,1042.4769518,0.0,286.193936103,284.014273578,0.0,569.05758438,568.028547157,0.0,285.100474735,285.226579353,0.0,0.0,2084.21307217,0.0,0.0,283.158195005,1515.97209533,569.213601012,2093.61568849,854.465444236,0.0,286.36665423,0.0,0.0,849.858316194,284.185572899,284.185572899,283.501612435,0.0,0.0,0.0
2015-10-11,0.9284951974,0.000385951370127,0.00135082979545,0.00270165959089,0.0,1819.06463877,570.75686606,570.75686606,1533.12672011,0.0,0.0,0.0,284.344290488,284.944353808,0.0,0.0,6975.47293437,859.379034829,0.0,477.691332685,0.0,287.007225019,0.0,287.266490805,0.0,289.352107436,287.123027419,0.0,0.0,2674.48791359,284.772648864,0.0,285.292501553,1291.92281904,575.313571195,2205.55234292,860.935344846,0.0,286.154152117,0.0,0.0,1240.97883182,285.376060606,285.376060606,0.0,284.429859037,0.0,288.829181941
2015-10-18,0.8181720314,0.000178094390027,0.00124666073019,0.00373998219056,271.783533112,1635.61158454,0.0,0.0,908.883265437,270.276235894,0.0,0.0,0.0,682.890930645,272.518346006,0.0,7261.61012337,545.161077774,0.0,678.591645644,0.0,273.115321365,272.440015076,273.629724576,271.109847506,273.464937028,544.386926052,0.0,0.0,2993.61005076,0.0,0.0,274.125280975,1633.39691083,679.001546971,1821.61635144,545.066323403,0.0,541.857366106,0.0,273.95989619,634.52861928,272.354950385,272.354950385,271.397124033,408.592986571,0.0,0.0
2015-10-25,1.017929439,0.0,0.000349711488022,0.00262283616017,0.0,1708.20583877,268.543483729,268.543483729,989.948247249,0.0,0.0,0.0,267.184927451,269.272375185,0.0,0.0,8703.92824234,672.673722633,0.0,404.897932248,402.103506292,0.0,267.910973449,269.755715467,0.0,269.837322635,405.917920854,0.0,0.0,2420.69545701,0.0,0.0,268.551043707,1435.27602973,538.761534139,1440.61919772,988.07292832,269.581077868,540.957730581,0.0,0.0,448.120371673,269.418483732,269.418483732,0.0,268.015096726,269.39428394,0.0
2015-11-01,1.2016604763,0.0,0.00036989088219,0.0035139633808,0.0,1580.96024849,264.529955036,264.529955036,879.340670721,260.759396906,0.0,0.0,262.506531883,0.0,261.87569612,0.0,8682.55084028,263.633354276,0.0,393.096179272,262.743879561,521.205003925,655.24049659,392.859231605,0.0,262.585600116,0.0,265.408792096,0.0,2015.78528995,262.024616331,0.0,394.224408725,1753.19782928,792.411660685,1671.90690208,1053.84916654,262.664715994,264.670002751,0.0,0.0,613.096046413,263.951272185,263.951272185,0.0,263.474562877,0.0,0.0
2015-11-08,1.0920259356,0.000384615384615,0.00192307692308,0.0025,0.0,1258.17445931,538.802094401,538.802094401,1079.42517641,268.733041289,0.0,268.490502443,0.0,448.939133669,266.426348593,0.0,7989.96584597,404.076114874,0.0,675.309209455,0.0,0.0,269.289722302,268.894977439,269.707594476,0.0,537.617661382,267.874755199,0.0,1165.68626751,269.289232648,0.0,538.763917972,1615.57437337,628.449809268,450.379331713,718.7743793,269.300672939,0.0,267.845867383,271.2148411,268.09988361,269.492469841,269.492469841,0.0,269.3304434,0.0,0.0
2015-11-15,1.0579628588,0.000203956761167,0.00142769732817,0.00387517846217,0.0,1477.41226803,0.0,0.0,956.815548108,262.160299482,0.0,0.0,0.0,520.37904571,0.0,0.0,10320.6324821,0.0,0.0,648.355591596,260.676670075,433.384416145,260.287611343,652.458328153,259.974792031,257.817866839,347.345510894,0.0,0.0,259.998990219,0.0,0.0,0.0,1820.85897366,520.651022122,1653.74018083,694.559718768,0.0,259.222868838,0.0,0.0,261.449623971,261.765003493,261.765003493,0.0,389.155300443,521.196069157,0.0
2015-11-22,1.5015417616,0.0,0.0,0.00118168389956,0.0,1067.17642954,0.0,0.0,970.904076561,0.0,0.0,0.0,291.715451389,437.403585289,0.0,0.0,9195.70572571,289.773183792,290.787349435,0.0,291.137906818,582.275813636,289.904355975,290.197238028,0.0,436.876513436,387.728511542,0.0,291.42688517,583.607006279,0.0,0.0,727.381677235,1452.15879829,581.12442514,1166.08940817,484.763001127,0.0,0.0,582.275813636,0.0,582.025891572,291.60244328,291.60244328,0.0,0.0,0.0,0.0
2015-11-29,1.2132746521,0.00020028039255,0.00140196274785,0.00260364510314,0.0,2299.27063878,366.529811128,366.529811128,1314.31481309,0.0,0.0,0.0,0.0,245.274667516,0.0,0.0,9099.92634947,0.0,243.647718226,409.81561511,487.736560866,246.325092423,243.354255151,243.574286123,245.95445581,370.032092372,574.817059613,0.0,0.0,736.715034755,0.0,0.0,486.415577102,1475.92626634,1066.27793561,1316.1281071,984.979099025,247.698934047,0.0,488.17848466,0.0,367.95002476,245.237700744,245.237700744,245.880462292,491.094408081,0.0,0.0
2015-12-06,1.2234456679,0.0,0.000590202636238,0.00275427896911,0.0,2232.6197003,229.951078591,229.951078591,923.950973422,0.0,0.0,0.0,229.403664795,461.701245713,0.0,0.0,9295.87953269,0.0,230.772743168,461.666405624,0.0,230.747109104,230.434011336,230.99863162,0.0,0.0,230.755076082,231.269083276,0.0,537.237686743,230.355558335,0.0,230.71197532,1151.79104798,768.599473972,1773.49666507,461.614881358,0.0,0.0,229.45681216,0.0,0.0,230.9900044,230.9900044,231.62691439,306.986564184,231.207680156,0.0
2015-12-13,1.3670064875,0.000877577885037,0.00175515577007,0.00329091706889,0.0,2373.70788227,253.20178489,253.20178489,1102.9661196,0.0,0.0,258.47527419,0.0,258.397302765,0.0,0.0,10410.4577147,258.47527419,258.241500954,381.013932064,258.47527419,249.690068921,0.0,249.690068921,0.0,253.93291774,882.406838302,0.0,254.009657651,381.05235976,0.0,0.0,511.243988702,1100.23326483,507.989848981,1189.1105181,762.701164134,0.0,0.0,258.709471056,0.0,0.0,254.162675294,254.162675294,0.0,249.464513303,0.0,0.0
2015-12-20,1.7574692443,0.000603682463024,0.00211288862059,0.00362209477815,325.308737513,2572.72477418,320.477883681,320.477883681,1608.04985097,319.946415951,0.0,0.0,0.0,643.082535422,324.818519403,0.0,11449.9229892,0.0,0.0,325.014429246,0.0,641.825458999,324.525097073,322.462243928,0.0,0.0,428.819639052,0.0,0.0,319.657655648,0.0,0.0,1603.59500056,1283.19792731,1070.93237091,1074.04407193,482.968064452,0.0,0.0,317.475656382,0.0,0.0,325.40695875,325.40695875,325.701978658,0.0,325.112472815,0.0
2015-12-27,1.4567035339,0.000284010224368,0.00198807157058,0.00426015336552,0.0,1855.66547409,277.715206074,277.715206074,1391.89611279,0.0,0.0,0.0,281.244946891,557.795182655,0.0,0.0,12320.0185452,281.244946891,0.0,417.723802445,281.244946891,0.0,280.652139114,552.593816205,280.990580041,275.853289155,649.237616312,281.66991659,0.0,281.329838212,0.0,0.0,832.443624475,1297.33072068,833.838027196,2137.44564989,463.769073935,281.160106786,277.078366546,416.638691119,0.0,278.217026245,278.918689391,278.918689391,0.0,275.728750413,0.0,0.0
2016-01-03,1.5021698008,0.0,0.000593706708886,0.00178112012666,187.969966567,1861.32567791,0.0,0.0,1117.5268902,184.410556848,0.0,0.0,183.855270618,433.735082708,0.0,0.0,11526.7277552,185.550710968,0.0,556.316395791,187.687134839,247.696950915,247.958395246,309.559951569,0.0,279.902744462,372.377511561,0.0,188.19684643,372.913773478,0.0,187.913332049,742.661436173,1797.25818772,1054.18239422,1803.25439148,558.285004534,0.0,186.59365729,368.04301008,0.0,0.0,277.398175559,277.398175559,375.374269678,371.501732567,185.494737903,0.0
2016-01-10,1.5883977901,0.000809552722121,0.0020238818053,0.00445253997167,0.0,1346.47276787,180.740182253,180.740182253,918.389959839,182.906480341,0.0,0.0,183.348016805,305.612497456,184.618103127,0.0,12651.5256861,180.849127511,0.0,273.136029864,182.090752816,366.157472121,0.0,244.220956607,0.0,185.457006658,428.452296164,0.0,181.176752742,183.068060964,0.0,0.0,549.557930329,1649.61677734,488.920880838,2330.19872187,547.26273054,0.0,0.0,183.514143066,0.0,181.816552675,0.0,0.0,185.345386431,364.182201151,0.0,183.016664967
2016-01-17,1.8400802944,0.000405515004055,0.00162206001622,0.00425790754258,0.0,2191.77689477,191.94122101,191.94122101,1095.91752591,194.254920009,0.0,0.0,0.0,257.451893729,0.0,0.0,11325.7781604,0.0,0.0,483.419685827,192.154294827,0.0,0.0,192.880359342,0.0,191.970110414,708.756231419,0.0,290.087004247,257.297047276,0.0,0.0,835.881173664,1223.37064783,677.447511757,1549.44405202,644.378581704,0.0,385.274969246,193.518998957,0.0,288.172175833,194.841438487,194.841438487,0.0,257.3166901,192.618716084,192.444295272
2016-01-24,1.5992892048,0.00111831804965,0.00201297248938,0.00357861775889,0.0,2454.06395285,0.0,0.0,1128.25426915,0.0,0.0,0.0,0.0,265.037824113,198.177404836,0.0,10266.2284809,0.0,0.0,399.864123401,0.0,397.859834116,199.10961888,396.240983058,199.349726952,0.0,530.616369505,0.0,299.3859245,399.582334914,198.165289268,0.0,1588.03280187,1589.89282732,728.613997311,1860.77901083,198.938539279,0.0,396.624223972,264.580049656,0.0,0.0,196.664444556,196.664444556,0.0,0.0,200.294476314,196.901962001
2016-01-31,2.0684736091,0.00146781295869,0.00419375131055,0.00712937722793,0.0,1914.8751721,221.522651066,221.522651066,957.726406346,0.0,0.0,0.0,0.0,441.305505955,219.167269706,0.0,8827.86633009,0.0,221.389284027,331.81322657,221.656178885,219.908453896,220.985864018,440.809396096,0.0,221.522651066,0.0,0.0,0.0,220.953685409,0.0,0.0,1542.30675881,1837.85832635,772.214750236,1697.37305199,1030.96908046,0.0,219.431804733,441.042382035,0.0,0.0,220.139939911,220.139939911,0.0,330.640932109,0.0,220.985864018
2016-02-07,2.9211956522,0.00155672309788,0.00428098851917,0.00739443471493,218.748472311,2072.25983138,218.485078605,218.485078605,1258.55429787,222.11035577,0.0,0.0,0.0,591.06878055,0.0,0.0,10784.9389687,218.485078605,220.219206824,445.794718802,0.0,445.123906608,221.39262402,223.89563918,223.963138619,295.278435684,369.973461869,0.0,0.0,436.707238945,224.030678769,224.708327525,1401.61144393,1846.99149827,665.027663146,2075.05707835,443.865420286,0.0,0.0,549.07631593,0.0,221.508249384,448.602494443,448.602494443,224.50460284,549.768179199,0.0,223.760762289
2016-02-14,2.433384717,0.00375312760634,0.0045871559633,0.0110508757298,225.058252447,2036.65198668,375.198031847,375.198031847,1815.96610178,226.432265199,0.0,0.0,224.990341086,376.579043032,0.0,0.0,8354.96488964,0.0,225.682489486,225.761116593,0.0,563.13447665,226.685379324,338.002708628,0.0,225.528833704,1017.79317674,0.0,0.0,0.0,224.854641242,0.0,2707.36996775,1581.42251801,602.385566246,1737.41073024,603.02264398,0.0,454.606101315,338.479104271,0.0,224.448522082,452.502548509,452.502548509,225.330308358,225.93499137,0.0,673.751196106
2016-02-21,2.4216817807,0.0044390637611,0.00686037126715,0.00968523002421,219.90709874,2072.33728353,221.65896225,221.65896225,1999.10094872,0.0,0.0,222.267325313,439.020309037,885.240929206,222.393817158,0.0,8421.55641436,0.0,221.018742772,664.736346075,0.0,442.355292813,369.155138119,590.495887468,0.0,221.43058538,222.274552705,0.0,222.475888351,668.188365828,222.33410154,0.0,1992.65417343,2068.45586466,1182.439918,1557.006422,442.971846925,0.0,222.54308131,442.597086368,0.0,0.0,443.350819997,443.350819997,439.152424688,222.3681265,0.0,222.259844979
2016-02-28,2.1168413407,0.00660964230171,0.0108864696734,0.0163297045101,0.0,2316.65667816,543.570111377,543.570111377,1376.89532072,434.752848773,0.0,217.754115555,217.754115555,432.720715119,214.926105939,0.0,8166.99982848,0.0,0.0,540.525512227,0.0,432.023227956,361.315057417,324.132889945,0.0,0.0,434.267545644,218.411784282,218.345838695,288.712518616,216.132026007,0.0,1443.7358233,1228.93644119,506.062781232,1957.81667282,506.587153897,0.0,217.901171337,218.098605198,0.0,216.099485813,505.953695214,505.953695214,215.774338312,217.754115555,0.0,214.731426495
2016-03-06,2.4914184476,0.00910710750346,0.0104929716888,0.0148485448426,473.876592951,1974.40240852,353.371402636,353.371402636,1817.46696687,0.0,236.531908072,472.821951772,472.81476564,711.273514676,0.0,236.866908016,9614.43819053,0.0,236.339810631,355.350616975,0.0,235.661803783,394.213069368,235.874687075,237.582734272,236.603141898,394.737010937,473.201725434,0.0,235.995460402,355.207827018,0.0,1338.27273295,1417.77837482,394.331779843,2451.17669189,236.703962604,0.0,237.569357203,354.674673473,0.0,0.0,1024.36792509,1024.36792509,629.231947692,354.708889498,237.196631697,473.963689053
2016-03-13,1.9243830654,0.0116509122884,0.0138491976259,0.0193449109694,219.637543116,1836.93428517,0.0,0.0,1029.2648306,0.0,0.0,0.0,329.471386794,513.866615319,0.0,0.0,8879.09864537,0.0,0.0,366.788106548,439.142534909,441.315503396,587.008009956,330.351170264,0.0,293.205225094,440.533739999,0.0,219.174451911,219.570531104,293.359750864,0.0,879.020180218,1541.07440301,734.107849045,1914.38571954,441.023876443,220.591268495,220.345378295,329.407449605,0.0,0.0,954.149588706,954.149588706,366.634967927,586.322955,0.0,219.174451911
2016-03-20,2.1173979532,0.011403690649,0.0128550694588,0.0163798465685,220.771623939,1405.02231871,221.057467145,221.057467145,1479.28826327,0.0,0.0,0.0,661.186645671,332.736645141,0.0,0.0,7232.49560464,0.0,0.0,368.962868013,222.574201703,221.290214614,330.908273442,222.574201703,0.0,553.992868875,295.74576212,0.0,0.0,440.791097114,441.45513914,223.584983727,811.079412778,1475.92383954,1033.7154017,1629.31937386,517.292676104,220.616010432,220.682581346,222.574201703,0.0,444.880241716,590.643566337,590.643566337,515.713923987,0.0,0.0,0.0
2016-03-27,1.7857142857,0.0105263157895,0.0123839009288,0.0165118679051,0.0,1702.15978685,220.243662753,220.243662753,1036.56783494,0.0,0.0,0.0,221.413695401,295.689584477,220.807372857,0.0,8645.15962084,0.0,222.32337181,443.222138503,0.0,886.157618134,591.134681806,0.0,221.206062065,221.323138392,221.690795596,222.007775368,0.0,332.118044814,443.02180707,0.0,553.200433063,1403.08234232,999.375832978,963.921934608,295.890562087,0.0,221.623667945,221.248752412,0.0,221.405947061,813.280156918,813.280156918,221.614493976,443.308655315,222.074847203,220.840708826
2016-04-03,1.697992311,0.00887859486586,0.0108087241845,0.0152480216174,0.0,1624.62158291,220.546681392,220.546681392,1034.53229233,0.0,0.0,0.0,330.633815668,220.059242584,218.935479555,0.0,12390.8680006,0.0,0.0,332.761144351,221.718608322,439.322610873,516.118606629,221.718205653,0.0,219.528979349,219.860093948,221.879692461,220.059242584,221.718809658,222.160452179,0.0,368.12943013,1474.38573165,663.907535351,1775.9642221,333.095914127,0.0,221.672127827,0.0,0.0,442.022818996,737.635374771,737.635374771,330.840338018,736.658966632,0.0,0.0
2016-04-10,1.6609073682,0.00642644021115,0.00826256598577,0.0100986917604,223.298359592,1278.66808109,0.0,0.0,903.327303059,0.0,225.827226799,0.0,225.623411612,225.309296192,0.0,0.0,7434.4220119,0.0,0.0,337.120551156,226.285855523,452.571711047,375.614001399,339.16970163,225.945371239,224.520228405,450.329521573,0.0,0.0,225.083281522,223.09634057,0.0,226.372538545,1726.84156313,679.499891718,2184.99807041,224.791020263,0.0,0.0,0.0,0.0,0.0,786.446674209,786.446674209,337.325536924,0.0,0.0,0.0
2016-04-17,1.4135474387,0.00272994540109,0.0039899202016,0.00545989080218,445.838559346,1930.54158164,222.055897229,222.055897229,966.011045215,222.717907243,0.0,0.0,0.0,371.112877809,222.792068076,0.0,7716.9711807,0.0,0.0,221.545575096,334.384808999,0.0,296.832370575,334.24991087,0.0,223.060978236,443.22481268,0.0,0.0,0.0,445.852884123,0.0,445.712323584,1410.39925177,741.867398143,1116.6408579,297.190932792,0.0,0.0,222.623048373,0.0,221.899294914,519.450518992,519.450518992,445.167721911,223.263087247,0.0,0.0
2016-04-24,1.1749500646,0.0010631511801,0.00170104188816,0.00297682330427,429.44135725,2010.15645725,0.0,0.0,862.463059669,214.138954932,0.0,0.0,214.408878186,214.726118082,0.0,0.0,8602.19614554,0.0,214.855748545,215.25066837,0.0,215.250713105,429.096934672,215.511295466,214.461745036,430.762938769,323.176198199,0.0,0.0,214.408878186,215.576267216,0.0,357.887846233,1146.4221606,502.018699427,1438.58973905,323.111042076,214.591133721,215.309705362,215.179981307,0.0,214.861353961,214.926149303,214.926149303,214.727055426,429.700760063,0.0,0.0
2016-05-01,1.1169114969,0.000808570851021,0.0018192844148,0.00384071154235,0.0,2314.66514103,0.0,0.0,1312.758747,229.890395313,0.0,0.0,0.0,575.793093567,230.167538647,0.0,8165.20876114,232.388394574,232.108577121,231.402223321,0.0,229.752073776,463.069269355,232.388394574,232.038728015,0.0,692.589987815,0.0,230.494881277,230.920119128,0.0,0.0,347.191014079,1001.46639773,385.377354651,1623.35757669,463.663585361,0.0,231.262499713,346.460489431,230.425350393,232.248401565,463.243473001,463.243473001,463.937841874,231.01912274,0.0,0.0
2016-05-08,1.0065814944,0.000215146299484,0.000860585197935,0.00193631669535,234.096388634,1323.93681731,0.0,0.0,1246.46238943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8238.83598624,0.0,0.0,463.32926216,234.237495559,233.714754512,233.200573984,388.245371795,0.0,231.804440755,232.224884118,0.0,0.0,0.0,0.0,235.301244404,233.799290597,622.26869194,813.961717332,780.016486661,466.661169953,0.0,234.280821129,0.0,0.0,0.0,0.0,0.0,232.870765029,232.441055419,0.0,0.0
2016-05-15,1.1733827389,0.000208855472013,0.00167084377611,0.00250626566416,0.0,1873.54887773,243.456295429,243.456295429,1223.1480825,0.0,0.0,0.0,243.309811497,244.506307855,243.770868442,0.0,8458.85324605,0.0,244.117661761,325.262714358,244.064162633,0.0,488.38273757,243.641542148,0.0,0.0,244.486642508,0.0,0.0,0.0,243.67635234,0.0,243.696208985,1058.09471952,488.348326004,1387.3932859,244.875987788,487.981254363,0.0,242.725634278,0.0,0.0,244.082921754,244.082921754,243.383031422,406.438471512,0.0,0.0
2016-05-22,1.1530398323,0.000398485754134,0.00219167164774,0.00438334329548,0.0,1655.34629044,245.470164022,245.470164022,993.88317119,0.0,0.0,0.0,0.0,248.979675298,0.0,0.0,5867.21400276,0.0,0.0,495.717352269,0.0,0.0,248.668497819,248.529440804,0.0,0.0,498.662819045,0.0,0.0,248.936422823,0.0,0.0,0.0,660.021299445,661.538616447,829.112663361,495.311424487,248.454559984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-29,1.2607040913,0.000529661016949,0.0010593220339,0.00185381355932,0.0,1469.76747662,260.516038667,260.516038667,519.239610947,0.0,0.0,0.0,0.0,387.165279602,0.0,0.0,7165.98057826,0.0,255.59568072,255.2874556,0.0,258.185507432,255.672853329,257.874018257,0.0,0.0,259.436734772,0.0,0.0,0.0,255.13362164,0.0,515.982004591,517.857615813,258.123146331,1559.68163085,0.0,255.518554685,261.019985714,254.138202348,0.0,0.0,0.0,0.0,260.202541629,260.847015617,0.0,0.0
2016-06-05,0.8580996233,0.000669493416648,0.00156215130551,0.00178531577773,0.0,1704.9005902,254.019109339,254.019109339,1109.04182713,252.815912147,0.0,0.0,0.0,340.59383613,253.332364976,0.0,6722.90698542,0.0,0.0,255.738243197,0.0,0.0,0.0,254.172225137,0.0,0.0,426.1540719,0.0,0.0,0.0,258.096720233,0.0,255.060882353,1106.62467524,510.762255479,1024.9513598,0.0,0.0,254.709587135,254.172225137,0.0,0.0,0.0,0.0,253.809144803,253.942620598,0.0,0.0
2016-06-12,0.8085664336,0.000414765657404,0.00103691414351,0.00186644545832,0.0,1247.79799193,0.0,0.0,582.305527468,0.0,0.0,0.0,249.893131788,250.420491427,0.0,0.0,7558.08023812,0.0,0.0,374.430577657,0.0,0.0,0.0,248.700541816,0.0,0.0,373.267110159,0.0,0.0,0.0,250.269590257,0.0,248.882921035,747.401037635,249.708222801,666.674675752,249.858944536,0.0,249.609984198,0.0,0.0,0.0,0.0,0.0,0.0,249.596111782,251.710536383,0.0
2016-06-19,0.6073298429,0.000433087916847,0.00194889562581,0.00541359896059,0.0,1014.39018747,0.0,0.0,761.808593943,0.0,0.0,0.0,0.0,254.567900168,0.0,0.0,8275.26682016,0.0,0.0,252.667048706,0.0,253.8786369,0.0,0.0,0.0,252.347516866,0.0,0.0,0.0,0.0,0.0,0.0,253.955037333,379.706964081,760.896030743,762.653079108,0.0,0.0,253.722707694,0.0,252.377833191,0.0,0.0,0.0,0.0,252.19563753,0.0,0.0
2016-06-26,0.7249766137,0.0,0.00135900339751,0.00226500566251,0.0,1773.08440942,253.064992096,253.064992096,1267.44046461,0.0,0.0,0.0,0.0,253.446458771,0.0,0.0,7837.83167776,0.0,0.0,251.352644093,0.0,253.905739578,0.0,253.29373418,253.413956146,253.141193539,251.428466911,0.0,0.0,505.825453516,0.0,0.0,507.504922272,1179.1330082,253.490377725,676.59169954,0.0,0.0,254.52070958,252.30549332,0.0,253.032538392,0.0,0.0,0.0,380.375764526,0.0,0.0
2016-07-03,0.6711409396,0.000841750841751,0.0016835016835,0.00280583613917,0.0,2000.34449569,0.0,0.0,957.773672006,0.0,0.0,0.0,0.0,260.734839361,0.0,0.0,6863.32620296,0.0,0.0,258.603913045,260.264057225,0.0,0.0,0.0,0.0,260.361728095,786.965053436,0.0,0.0,0.0,0.0,0.0,0.0,781.950971447,521.404114736,1481.83532875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.006828674,0.0,0.0
2016-07-10,0.583302953,0.000452181777074,0.00135654533122,0.00248699977391,0.0,1747.22089214,248.782638476,248.782638476,666.025704048,0.0,0.0,0.0,0.0,249.833304219,0.0,0.0,5485.4397316,0.0,0.0,499.5159249,249.908691456,497.788010224,0.0,248.642951179,248.519503148,248.493211371,498.939513278,0.0,0.0,249.984124203,248.96904099,0.0,497.338337225,1079.29266487,498.661876867,1250.48837417,749.952372609,0.0,249.420208083,0.0,0.0,0.0,249.044122124,249.044122124,0.0,500.270252785,0.0,0.0
2016-07-17,0.5993766483,0.000427715996578,0.00213857998289,0.00278015397776,0.0,1064.23902171,0.0,0.0,573.363990244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8169.42086469,0.0,0.0,0.0,0.0,246.10322176,242.283670197,244.137474111,0.0,0.0,244.912391005,0.0,0.0,0.0,0.0,0.0,0.0,733.629899003,408.659226091,1311.92959792,327.18417802,0.0,246.932874393,0.0,0.0,0.0,246.9949001,246.9949001,0.0,247.069498379,0.0,0.0
2016-07-24,0.6776789496,0.0,0.00126023944549,0.00273051879857,0.0,1569.62769703,0.0,0.0,496.097668173,0.0,0.0,0.0,0.0,247.248013848,0.0,0.0,6851.6573258,0.0,0.0,248.142452502,247.694407147,248.150383052,248.517063692,491.831668377,245.545813373,0.0,247.516210742,0.0,0.0,0.0,247.992924058,0.0,0.0,1073.00814424,495.348621782,910.862469354,371.330239241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.681065732,248.380998081,0.0
2016-07-31,0.4506349857,0.0,0.00124812780829,0.00249625561658,0.0,1247.61890175,0.0,0.0,499.147942617,0.0,0.0,0.0,0.0,373.547615591,247.209452923,0.0,5894.06306981,0.0,0.0,249.588379942,0.0,248.987685887,0.0,0.0,0.0,0.0,248.253474745,0.0,0.0,249.814388134,0.0,0.0,248.589663479,747.041739653,622.148701585,832.869080376,249.558067647,249.663670555,249.739006605,248.029014099,0.0,249.107126778,0.0,0.0,0.0,372.360111873,0.0,0.0
2016-08-07,0.5829689777,0.0,0.00118990956687,0.0028557829605,0.0,1227.7765873,0.0,0.0,655.028362524,0.0,0.0,0.0,0.0,241.996850272,0.0,0.0,7681.62985707,246.26354097,0.0,366.221019764,246.26354097,241.341624143,0.0,0.0,0.0,0.0,242.508935505,0.0,0.0,0.0,0.0,0.0,241.414251776,654.140510493,246.784182705,1230.20269336,0.0,0.0,248.108018901,0.0,0.0,247.060834015,0.0,0.0,0.0,242.28920527,0.0,0.0
2016-08-14,0.6493506494,0.0,0.000829875518672,0.00228215767635,0.0,595.903777095,255.66511151,255.66511151,515.430116182,251.786168718,0.0,0.0,0.0,252.317843886,0.0,0.0,6460.96703074,0.0,0.0,512.100995139,504.787961667,0.0,0.0,0.0,252.165707712,252.393980833,256.859895002,0.0,0.0,0.0,0.0,0.0,251.710397978,1104.82251432,510.223633033,938.575770396,514.962535187,256.550332007,0.0,0.0,0.0,256.050497569,0.0,0.0,0.0,256.395830151,0.0,0.0
2016-08-21,0.8890684987,0.0,0.00104297037964,0.00208594075928,0.0,985.193172952,0.0,0.0,492.608750891,0.0,0.0,0.0,0.0,245.914186281,246.508720427,0.0,6721.4973815,245.159202808,0.0,492.937256468,0.0,0.0,0.0,245.76600057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.097552311,574.005924274,246.451308329,1644.73599978,492.360597514,0.0,368.940583585,0.0,0.0,0.0,0.0,0.0,245.470164277,0.0,0.0,0.0
2016-08-28,0.5242992539,0.0,0.000852696653166,0.00191856746962,0.0,1263.6894148,0.0,0.0,781.444479311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7049.50601336,0.0,0.0,296.755461252,0.0,223.608507015,0.0,666.472493693,0.0,223.473803095,223.0240854,0.0,0.0,222.746747313,0.0,0.0,0.0,890.807710543,669.004378859,1266.16270218,520.387252143,0.0,224.081252273,0.0,0.0,670.421409286,0.0,0.0,0.0,446.813023954,0.0,0.0
