Week,KS,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,influenza b symptoms,strep,signs of flu,flu fever,flu how long,how long flu,upper respiratory,strep throat,ear thermometer,expectorant,influenza a treatment,rsv in adults,influenza a symptoms,fever cough,oscillococcinum,flu symptoms,flu incubation,cold and flu,acute bronchitis,fever flu,type a flu,tamiflu side effects,symptoms of flu,cold,flu shots,high fever,symptoms of rsv,flu treatment,body temperature,symptoms of bronchitis,robitussin,influenza symptoms,walking pneumonia,clarithromycin,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,flu shot,rsv infection,symptoms of influenza,symptoms of influenza b,what is influenza,rsv,tussionex,pneumonia,signs of the flu,how long are you contagious with the flu,flu a symptoms,bronchitis,cough fever,flu and cold,sinus,how to break a fever,what is influenza b,the flu,what is influenza a,flu a,normal body temperature,how long does influenza last,gripe,rsv symptoms,oseltamivir,flu vaccine,cold vs flu,a influenza,human temperature,influenza a,influenza b,flu vs cold,normal body,flu medicine,cold symptoms,stomach flu symptoms,symptoms of the flu,what is rsv,incubation period for influenza
2009-12-13,1.363004172,0.000962463907603,0.00192492781521,0.00505293551492,0.0,0.0,0.0,803.673841574,0.0,202.808976674,199.921448259,199.921448259,201.419850081,402.443938191,0.0,201.991138855,0.0,0.0,201.251034674,0.0,0.0,669.261030312,0.0,403.233448033,0.0,202.808976674,0.0,0.0,405.005607403,9156.9384752,0.0,200.649410276,0.0,303.331390524,202.149393895,0.0,0.0,200.704981219,302.692901528,0.0,0.0,0.0,504.198973334,201.893222715,0.0,200.224446565,0.0,537.429926088,0.0,0.0,0.0,0.0,202.197553772,201.007977869,1075.20302415,200.886669494,0.0,200.528318296,502.648052116,0.0,403.233448033,1608.29639632,0.0,0.0,740.113888607,0.0,267.784698049,0.0,0.0,201.846098751,0.0,200.222082016,605.288895539,0.0,201.616724016,0.0,201.616724016,0.0,0.0,201.96609378,201.311890748,402.483533465,0.0,0.0,0.0,0.0
2009-12-20,1.280743511,0.00036443148688,0.00109329446064,0.00583090379009,0.0,255.801814927,0.0,673.076991289,0.0,253.650827741,378.818968438,378.818968438,254.181839621,505.570278418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.39115759,0.0,0.0,251.217262351,253.650827741,0.0,0.0,504.404761769,7017.23519394,0.0,252.285745403,0.0,0.0,253.497587206,0.0,633.394881447,251.444265902,254.335238438,253.493828627,0.0,0.0,378.02494137,0.0,0.0,0.0,0.0,253.203148114,0.0,0.0,0.0,0.0,251.67168007,0.0,760.597694803,0.0,0.0,253.952088034,503.951079259,0.0,0.0,2020.01696543,0.0,0.0,760.26664046,0.0,336.337029902,0.0,0.0,0.0,0.0,0.0,379.245709264,0.0,253.12157756,251.899505973,253.12157756,252.585465293,0.0,251.753657359,0.0,379.629092022,255.105018215,251.823518188,0.0,0.0
2009-12-27,1.292099132,0.00131406044678,0.00262812089356,0.00558475689882,0.0,0.0,0.0,646.628085601,0.0,242.341195832,243.889799038,243.889799038,0.0,404.667317058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.853081098,0.0,0.0,0.0,242.341195832,0.0,0.0,488.328661803,8775.65000598,241.807746552,0.0,0.0,490.057449347,244.997046915,240.387425119,239.951940653,0.0,240.314734637,244.184085372,245.102796235,240.460159589,323.826354785,0.0,0.0,238.870101426,0.0,489.465771171,0.0,0.0,0.0,0.0,362.549036484,240.242088103,972.849035487,0.0,0.0,0.0,242.231356865,0.0,0.0,1536.53339202,0.0,0.0,1228.85730516,0.0,0.0,0.0,0.0,363.89900087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.954697869,0.0,479.614259169,367.20491958,0.0,0.0,0.0
2010-01-03,1.409653994,0.000521512385919,0.00234680573664,0.00547588005215,0.0,0.0,0.0,537.103533984,0.0,408.657353026,402.847862361,402.847862361,0.0,336.24252025,0.0,0.0,0.0,0.0,201.545380642,0.0,0.0,805.839594966,202.706497146,0.0,199.204279197,408.657353026,0.0,0.0,300.235742153,12483.8591104,200.307454489,201.423931181,0.0,0.0,602.921446033,0.0,0.0,0.0,202.032646597,0.0,0.0,404.187441105,537.974866541,0.0,0.0,0.0,0.0,205.071689882,0.0,201.666976648,0.0,0.0,601.738902928,199.444864075,606.500483434,0.0,0.0,0.0,471.319776766,0.0,0.0,1343.38607128,0.0,0.0,406.71580452,0.0,0.0,0.0,0.0,204.637610103,199.565374567,0.0,0.0,0.0,202.706497146,199.444864075,202.706497146,0.0,0.0,0.0,0.0,200.488719124,0.0,200.609878618,0.0,0.0
2010-01-10,1.212680419,0.0010462439841,0.00188323917137,0.00460347353003,197.466300861,0.0,0.0,1449.79334593,0.0,197.466300861,199.484004168,199.484004168,197.701100026,594.102096897,196.870984911,200.636039451,0.0,0.0,198.179216351,0.0,0.0,527.123755362,0.0,0.0,196.515515182,197.466300861,0.0,196.633862375,395.507188167,6424.80961348,0.0,0.0,0.0,197.765311008,595.31915778,199.665024136,197.733846104,0.0,197.8204127,0.0,0.0,197.4066073,0.0,0.0,199.303312135,296.360930314,0.0,394.336387046,0.0,0.0,0.0,0.0,263.72043717,0.0,925.740225179,0.0,0.0,296.956769343,396.525983531,0.0,0.0,1054.93864389,0.0,0.0,893.203678877,0.0,263.482429519,197.346949818,0.0,0.0,0.0,196.39731036,199.967455254,197.939869471,0.0,197.049202459,0.0,0.0,197.939869471,198.059470601,198.23914354,396.998768358,0.0,0.0,0.0,0.0
2010-01-17,1.36012576,0.000687757909216,0.00320953690967,0.00664832645575,0.0,0.0,0.0,1033.06607686,0.0,0.0,192.781782228,192.781782228,0.0,840.814586416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.213960968,0.0,389.090492328,0.0,0.0,0.0,0.0,193.534747715,6426.08175883,0.0,193.530929662,0.0,0.0,291.818879346,0.0,193.479003863,0.0,194.304192569,193.764451146,0.0,195.016157501,323.130209361,0.0,0.0,193.41437987,0.0,193.939962424,0.0,0.0,0.0,0.0,451.865534608,0.0,971.402216526,193.881423347,0.0,193.41437987,258.929691664,0.0,389.090492328,1098.12401845,0.0,0.0,453.876515427,0.0,290.243152059,0.0,0.0,194.174472657,0.0,0.0,194.417755892,0.0,194.416515693,194.362797269,194.416515693,0.0,0.0,194.213404517,194.545246164,258.636624063,387.879924849,581.293353439,0.0,0.0
2010-01-24,1.507670024,0.000429737859905,0.000859475719811,0.00343790287924,0.0,0.0,0.0,791.830734967,0.0,0.0,0.0,0.0,0.0,731.845833682,0.0,0.0,0.0,0.0,0.0,184.735773059,0.0,545.394477357,183.698501875,0.0,0.0,0.0,0.0,0.0,364.979270163,7042.28409575,0.0,182.10475185,0.0,0.0,305.516351828,0.0,0.0,0.0,182.643082602,274.68237435,0.0,0.0,364.527058669,181.940298432,0.0,184.345917645,0.0,183.523019011,0.0,0.0,0.0,0.0,975.686270662,0.0,489.00317316,0.0,0.0,181.995083225,427.655958714,184.735773059,0.0,1523.71172681,0.0,0.0,183.561270399,0.0,0.0,275.798316536,0.0,275.548028565,0.0,0.0,275.538991145,0.0,0.0,0.0,0.0,0.0,0.0,365.078302844,0.0,182.290879065,0.0,183.523119364,184.56849044,0.0
2010-01-31,2.298561829,0.00108695652174,0.00217391304348,0.00739130434783,182.815125466,0.0,0.0,854.95377064,0.0,368.530081448,0.0,0.0,183.323383244,550.263970265,182.936605465,0.0,0.0,0.0,0.0,0.0,183.536399102,366.205483819,0.0,0.0,0.0,368.530081448,0.0,182.374075706,364.731146424,7120.14457424,0.0,182.594334252,0.0,554.686960178,369.567462169,184.936519767,183.543086074,0.0,365.740813451,0.0,182.649482042,275.209518641,244.577859141,0.0,0.0,183.837834237,0.0,244.984896368,184.671944193,0.0,0.0,0.0,794.014612743,0.0,1163.99983972,0.0,0.0,0.0,551.149978525,0.0,0.0,1160.78603837,184.504517227,0.0,429.288164091,0.0,182.543778887,0.0,0.0,0.0,183.986694741,0.0,368.323715731,183.875591664,0.0,0.0,0.0,0.0,183.875591664,364.418460405,0.0,183.967342979,181.880431591,183.986694741,184.393067805,0.0
2010-02-07,2.224257491,0.00131406044678,0.00306614104249,0.00591327201051,0.0,0.0,0.0,734.3270032,0.0,245.540245564,182.647433541,182.647433541,184.798620396,368.772677926,0.0,184.69158914,0.0,0.0,0.0,0.0,0.0,611.450887768,185.582139683,0.0,184.798620396,245.540245564,0.0,0.0,275.36905664,7011.91080752,0.0,185.13360279,184.533041858,0.0,245.484822418,0.0,184.687228823,0.0,183.199405235,275.230643407,0.0,368.440191246,184.219079093,0.0,182.592419253,182.537438097,0.0,276.005624192,0.0,0.0,0.0,0.0,918.723087073,367.988983754,1350.50843596,0.0,0.0,0.0,490.894835742,0.0,0.0,1836.75809616,0.0,0.0,368.74088401,0.0,0.0,0.0,0.0,0.0,183.698302525,0.0,185.021807136,184.253953773,183.810440243,0.0,183.810440243,0.0,184.253953773,185.13360279,0.0,551.427493519,0.0,185.13360279,0.0,0.0
2010-02-14,1.920630112,0.00194974003466,0.00324956672444,0.00628249566724,0.0,0.0,188.427635184,820.966745047,0.0,0.0,188.598467129,188.598467129,0.0,885.231524872,188.370759955,0.0,0.0,0.0,0.0,383.773301578,0.0,568.372330761,0.0,192.351548792,191.53944937,0.0,0.0,0.0,0.0,7426.10657591,191.53944937,0.0,192.351548792,190.034925708,570.512545171,190.805374498,190.150098391,189.00461587,188.712527284,189.289690706,189.461148759,377.653450971,383.194457986,0.0,0.0,191.481704586,0.0,0.0,0.0,0.0,0.0,0.0,1137.143345,0.0,760.2324909,0.0,0.0,0.0,823.237288382,383.773301578,192.351548792,1326.8827393,0.0,0.0,190.297900514,0.0,189.575626794,0.0,0.0,190.228206419,190.92623777,0.0,0.0,0.0,189.170150873,188.712527284,189.170150873,188.54148874,0.0,189.941484492,189.977391671,188.313919049,0.0,0.0,0.0,0.0
2010-02-21,2.08962584,0.00132042253521,0.00220070422535,0.00484154929577,0.0,0.0,0.0,1532.23067364,184.268071134,184.887614401,185.055236898,185.055236898,0.0,859.755666269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.211455765,0.0,184.996506583,0.0,184.887614401,0.0,0.0,275.303926365,7330.54446433,0.0,365.946127535,185.503719751,0.0,277.340539562,185.667008814,184.146900436,0.0,368.980965615,184.20429493,0.0,185.279206928,245.540935245,0.0,0.0,0.0,184.657644223,0.0,185.217043327,0.0,0.0,0.0,1348.4167782,184.85633745,983.183216427,184.490482807,185.33528417,182.86287222,553.250621348,0.0,184.996506583,1410.39329774,183.526019536,0.0,553.057368281,0.0,275.95969685,0.0,0.0,0.0,367.718800269,0.0,0.0,0.0,184.138143919,183.249124515,184.138143919,0.0,0.0,184.173405204,0.0,368.301942356,0.0,183.951074096,245.559699592,0.0
2010-02-28,2.123660966,0.000627221409157,0.00271795943968,0.00585406648547,0.0,0.0,0.0,1073.045278,0.0,0.0,384.709386951,384.709386951,187.985661685,1074.26511315,0.0,193.465556447,0.0,0.0,0.0,0.0,0.0,315.641711736,0.0,0.0,187.589664204,0.0,0.0,0.0,191.199062995,7041.72848345,188.779080758,576.541377456,0.0,0.0,380.409850527,192.529244014,377.794214635,0.0,188.637635133,0.0,188.212697509,0.0,380.557934558,0.0,0.0,0.0,377.222665143,0.0,0.0,0.0,0.0,0.0,1388.86133203,188.155887156,1646.38868806,0.0,0.0,0.0,696.278818941,0.0,0.0,1831.43905111,0.0,0.0,381.968836094,0.0,191.486666881,0.0,0.0,189.007074816,378.242556974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.006501253,189.292842997,189.651071758,0.0,192.471025313,0.0,0.0
2010-03-07,1.626222843,0.000621632822213,0.00145047658516,0.00704517198508,0.0,0.0,0.0,1442.15514169,0.0,187.969906352,188.422324889,188.422324889,188.28216936,941.726366003,0.0,191.621046146,0.0,0.0,0.0,0.0,0.0,689.018472732,0.0,190.290746098,0.0,187.969906352,0.0,190.11858921,186.75734625,5986.57809816,0.0,187.488187964,0.0,0.0,282.040196955,190.693660563,190.348201033,0.0,378.820564259,187.772533413,188.737507133,251.69251614,378.420434167,0.0,0.0,378.980007106,0.0,186.75734625,0.0,0.0,0.0,0.0,626.968125214,188.509563284,1824.29039554,0.0,0.0,188.111983609,691.626536386,0.0,190.290746098,1380.14453813,0.0,0.0,0.0,0.0,281.19062296,0.0,0.0,0.0,187.941675437,0.0,0.0,186.307328548,191.098284881,0.0,191.098284881,0.0,186.307328548,0.0,187.266221853,186.588335077,377.932005809,186.588335077,0.0,0.0
2010-03-14,1.244369799,0.00182481751825,0.00250912408759,0.00684306569343,0.0,0.0,0.0,1340.08406794,0.0,318.12137707,425.979397707,425.979397707,213.066977749,706.005445414,213.002742905,0.0,0.0,212.874389339,0.0,213.324305017,0.0,282.10948553,0.0,0.0,0.0,318.12137707,0.0,0.0,209.377172505,6876.68423236,0.0,210.262755712,0.0,210.3262984,426.185494634,0.0,317.579149739,0.0,0.0,0.0,210.389879506,210.072357804,353.204885194,0.0,0.0,209.819029667,0.0,0.0,0.0,0.0,0.0,0.0,917.80691641,319.654823772,990.759086215,0.0,0.0,0.0,424.302450735,213.324305017,0.0,1693.79847877,0.0,0.0,318.179987229,0.0,213.453201878,213.9595973,0.0,420.271570897,210.262755712,0.0,0.0,210.135785449,210.772174865,0.0,210.772174865,0.0,210.135785449,212.347970324,0.0,423.854201901,213.324305017,0.0,0.0,0.0
2010-03-21,0.779753762,0.0,0.000895455563018,0.00447727781509,0.0,0.0,0.0,1202.87130373,0.0,190.926523391,189.366290669,189.366290669,190.868893894,317.30835066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.83385806,0.0,0.0,0.0,190.926523391,0.0,0.0,0.0,6172.84229185,0.0,0.0,0.0,0.0,317.59605283,0.0,190.926523391,0.0,191.215193671,190.750099909,0.0,254.141902017,190.189482993,189.30261327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.563097944,190.197196095,825.821887862,0.0,0.0,0.0,380.857629983,0.0,0.0,1710.34771227,0.0,0.0,254.31497613,0.0,285.755475442,285.840276947,0.0,191.215193671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.939251672,0.0,284.951337913,0.0,0.0,189.188334602,0.0
2010-03-28,0.80627428,0.000232666356445,0.00232666356445,0.0046533271289,0.0,196.258187547,0.0,1177.55832714,0.0,0.0,0.0,0.0,390.620733077,720.169702772,0.0,0.0,0.0,0.0,0.0,194.898567573,0.0,457.82519,0.0,0.0,0.0,0.0,0.0,0.0,295.347599562,6114.48480048,197.469938794,196.412913018,0.0,195.487384998,296.687249583,197.998075688,0.0,194.898567573,0.0,0.0,0.0,394.925938511,195.01604712,195.19253223,0.0,194.488501456,0.0,0.0,0.0,194.722613404,0.0,0.0,458.397034494,0.0,1312.68762965,0.0,0.0,0.0,524.733873636,194.898567573,0.0,1963.68823223,0.0,0.0,460.100584788,0.0,0.0,395.036451524,0.0,196.862217162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.487384998,0.0,196.701309365,0.0,585.754294818,194.60548702,0.0,0.0,0.0
2010-04-04,0.734852028,0.000487448208628,0.00121862052157,0.00609310260785,0.0,0.0,197.378977897,920.781783038,0.0,0.0,197.557925293,197.557925293,0.0,992.038019879,0.0,197.197618451,0.0,0.0,0.0,0.0,0.0,197.996340472,199.977504582,197.257339111,0.0,0.0,0.0,0.0,0.0,6213.43702649,0.0,198.712205517,0.0,0.0,399.228698615,0.0,392.612256627,196.903365902,0.0,0.0,0.0,0.0,0.0,0.0,197.378977897,198.592535415,0.0,0.0,0.0,0.0,0.0,0.0,197.769998166,0.0,329.990049382,0.0,0.0,0.0,329.810395945,0.0,197.257339111,1118.48007032,0.0,0.0,264.163862195,197.617646552,196.66641841,199.312725933,0.0,197.67740393,199.674783564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.95909699,0.0,0.0,0.0,0.0,0.0
2010-04-11,0.7337896,0.000650618087183,0.002385599653,0.00542181739319,0.0,0.0,0.0,450.714265606,0.0,194.480108015,0.0,0.0,289.779172691,387.174178354,0.0,0.0,0.0,0.0,0.0,192.400322621,0.0,192.632409862,0.0,0.0,193.834968936,194.480108015,0.0,0.0,0.0,6665.88845675,0.0,193.49938272,0.0,0.0,194.362490774,0.0,194.564578974,0.0,193.156658936,0.0,0.0,194.010491093,0.0,192.690519186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.616757816,0.0,645.750971826,0.0,0.0,0.0,386.722240526,192.400322621,0.0,1224.02986344,0.0,0.0,258.636584678,0.0,0.0,0.0,0.0,194.06906914,194.186331417,0.0,0.0,0.0,193.625059443,0.0,193.625059443,0.0,0.0,193.319623157,0.0,193.951948398,0.0,0.0,0.0,0.0
2010-04-18,0.594633793,0.0,0.00110497237569,0.00530386740331,0.0,0.0,0.0,760.010292582,0.0,189.542757546,0.0,0.0,0.0,380.502739929,0.0,189.657527609,0.0,0.0,0.0,0.0,0.0,189.925892659,0.0,0.0,190.383132244,189.542757546,0.0,0.0,191.015443371,5282.01256879,0.0,190.157372297,0.0,0.0,444.794932265,0.0,382.134952443,190.607072664,189.028006545,188.402650734,0.0,191.472157714,188.970984522,0.0,0.0,190.206035842,0.0,0.0,0.0,0.0,0.0,0.0,474.106995169,0.0,889.301439041,0.0,0.0,0.0,317.512935486,0.0,0.0,1457.27808383,0.0,0.0,191.356359615,0.0,0.0,191.18862147,0.0,189.142153892,190.836996757,0.0,189.142153892,0.0,0.0,0.0,0.0,0.0,0.0,189.256439182,0.0,378.056013091,0.0,0.0,0.0,0.0
2010-04-25,0.779469079,0.000419375131055,0.00125812539316,0.00356468861397,0.0,0.0,0.0,956.849195315,0.0,0.0,192.384770564,192.384770564,191.250804514,766.635670849,0.0,193.495807233,0.0,0.0,0.0,0.0,0.0,191.978650723,0.0,192.270349142,0.0,0.0,0.0,0.0,0.0,6284.25310732,0.0,0.0,0.0,0.0,191.962524258,0.0,192.210508997,0.0,0.0,0.0,191.874425282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.574816069,0.0,895.809962791,0.0,0.0,0.0,479.700706196,0.0,192.270349142,1531.70847499,0.0,0.0,480.251661911,0.0,191.59748271,192.328595234,0.0,192.094921475,0.0,0.0,191.713321575,0.0,0.0,192.501120592,0.0,0.0,0.0,287.577874615,0.0,191.833970986,0.0,192.501120592,0.0,0.0
2010-05-02,0.629402068,0.0,0.000786472670075,0.0031458906803,0.0,0.0,0.0,855.015367291,0.0,198.544222134,0.0,0.0,395.029913171,461.196994754,0.0,198.32613897,0.0,0.0,0.0,0.0,0.0,328.549049543,0.0,0.0,0.0,198.544222134,198.664442675,0.0,197.725511934,7072.00470788,0.0,0.0,0.0,0.0,296.704366079,197.366302847,198.761700027,0.0,198.221097035,197.862325819,0.0,0.0,197.297072622,197.445397378,0.0,196.81088003,198.18443194,0.0,0.0,0.0,0.0,0.0,690.795416434,197.246976183,725.544706374,0.0,0.0,196.889860354,527.442475215,0.0,0.0,986.909901867,0.0,0.0,395.585092842,0.0,197.349971174,198.085305772,0.0,0.0,0.0,0.0,0.0,0.0,198.724607557,0.0,198.724607557,0.0,0.0,197.46482887,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-09,0.687374924,0.000240731824747,0.00216658642273,0.00577756379393,0.0,0.0,0.0,590.480789967,0.0,0.0,0.0,0.0,0.0,394.28809104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.702739433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7386.12366941,0.0,197.16377292,0.0,0.0,197.553821395,0.0,296.258105435,0.0,197.136538127,0.0,197.984763556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.702442127,197.25558193,723.594839452,0.0,0.0,0.0,460.597747209,0.0,0.0,1312.86502519,0.0,0.0,198.032884921,0.0,197.210454913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.507548097,0.0,197.123850982,0.0,0.0,0.0,0.0
2010-05-16,0.667698858,0.0,0.000646273158121,0.00366221456269,0.0,0.0,0.0,1041.80254141,0.0,0.0,0.0,0.0,417.055287057,834.982252113,0.0,0.0,0.0,0.0,0.0,208.08797681,0.0,0.0,210.113163933,0.0,0.0,0.0,0.0,0.0,0.0,6213.75343567,207.90011526,0.0,0.0,0.0,208.971315867,0.0,209.018423836,0.0,208.939784188,0.0,0.0,0.0,312.581334222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.46837473,208.842830414,626.924667735,0.0,0.0,208.464720281,627.292232473,208.08797681,0.0,903.347678998,0.0,0.0,208.905982162,0.0,415.675140199,209.860057827,0.0,0.0,0.0,0.0,0.0,0.0,209.573456005,0.0,209.573456005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-23,0.536268699,0.0,0.00111383381599,0.00400980173758,0.0,0.0,0.0,758.140928265,0.0,228.386954788,0.0,0.0,0.0,835.783116784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.015350873,0.0,228.386954788,0.0,0.0,0.0,5866.14389655,0.0,0.0,0.0,228.524952948,341.818282339,0.0,228.386954788,0.0,0.0,0.0,0.0,228.581150311,227.121173027,227.329993443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.395556806,0.0,380.216427259,0.0,0.0,0.0,455.720817134,0.0,228.015350873,1365.18833793,0.0,0.0,228.222700389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.292091359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.189706875,0.0,0.0,0.0,0.0
2010-05-30,0.303230059,0.0,0.00152245622938,0.00355239786856,0.0,0.0,0.0,637.428756208,0.0,0.0,0.0,0.0,0.0,600.116443549,238.227844978,0.0,0.0,0.0,0.0,0.0,0.0,318.332388698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5527.4965668,0.0,238.084290989,0.0,0.0,240.581359834,0.0,0.0,0.0,238.880548795,240.705557436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.031855001,0.0,319.822619235,0.0,0.0,0.0,399.488261972,0.0,0.0,1195.88737743,238.803796251,0.0,242.602600325,0.0,0.0,242.455612988,0.0,0.0,0.0,0.0,0.0,0.0,242.382186091,0.0,242.382186091,0.0,0.0,238.948219472,0.0,238.373772956,0.0,0.0,0.0,0.0
2010-06-06,0.586241641,0.000224416517056,0.000448833034111,0.00426391382406,0.0,0.0,0.0,656.500547056,0.0,0.0,0.0,0.0,0.0,511.135214453,0.0,0.0,0.0,0.0,0.0,219.580789921,0.0,437.789123087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4985.44457937,0.0,220.132717708,0.0,221.266047872,219.546756464,219.485830268,0.0,0.0,0.0,0.0,220.597974056,0.0,441.195948112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.206924243,0.0,0.0,0.0,329.341087844,219.580789921,0.0,875.803098399,0.0,0.0,0.0,0.0,0.0,220.29572756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.529754093,0.0,0.0,0.0,0.0
2010-06-13,0.428145942,0.000207168013259,0.00145017609281,0.00476486430495,0.0,0.0,0.0,518.947213652,0.0,223.559082232,0.0,0.0,0.0,448.288258129,0.0,225.300292116,0.0,0.0,0.0,446.442759381,0.0,222.26342883,0.0,0.0,0.0,223.559082232,0.0,0.0,0.0,5587.11607479,0.0,219.695043309,0.0,0.0,446.847757349,0.0,0.0,0.0,220.358975142,442.159614309,0.0,0.0,221.513036189,224.177421079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.092921444,297.357426982,0.0,0.0,222.616079173,223.001154116,446.442759381,0.0,815.788495688,0.0,0.0,223.361288037,0.0,221.247037335,0.0,0.0,0.0,0.0,0.0,0.0,223.086584171,0.0,0.0,0.0,0.0,223.086584171,0.0,225.347521558,0.0,221.881610696,0.0,0.0,0.0
2010-06-20,0.445495045,0.0,0.00129701686122,0.00259403372244,0.0,0.0,0.0,879.98035205,0.0,0.0,0.0,0.0,438.574243358,661.082276951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5675.45286483,0.0,222.064047433,0.0,222.131156544,439.897161493,0.0,0.0,0.0,0.0,0.0,220.012521601,0.0,0.0,0.0,0.0,0.0,0.0,441.491793346,0.0,0.0,0.0,0.0,219.221011603,0.0,661.790991977,0.0,0.0,0.0,329.65656024,0.0,0.0,660.283614924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.278638954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.767823095,0.0,441.600469755,0.0,0.0,0.0,0.0
2010-06-27,0.242986525,0.0,0.000422654268808,0.00443786982249,0.0,0.0,0.0,728.956982907,0.0,0.0,0.0,0.0,0.0,878.849258069,216.759724228,0.0,0.0,0.0,0.0,0.0,0.0,325.843708319,0.0,0.0,0.0,0.0,0.0,0.0,218.421151994,5935.40564485,0.0,221.304101085,0.0,0.0,218.575402861,0.0,0.0,0.0,437.23835322,221.705741921,0.0,329.528456414,0.0,221.10382588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.938122004,0.0,877.308137771,0.0,0.0,0.0,292.362347523,0.0,0.0,583.46875248,0.0,0.0,218.708093242,0.0,0.0,218.598340489,0.0,0.0,0.0,0.0,217.872319431,0.0,0.0,0.0,0.0,0.0,0.0,219.409589658,0.0,219.034592974,0.0,0.0,0.0,0.0
2010-07-04,0.424409268,0.0,0.000977756049866,0.00415546321193,0.0,0.0,0.0,868.506427488,0.0,0.0,0.0,0.0,0.0,652.82332928,0.0,0.0,0.0,0.0,0.0,217.381558153,0.0,217.20824598,0.0,0.0,0.0,0.0,0.0,0.0,216.465992024,5383.31194532,216.988226022,217.512010611,0.0,0.0,0.0,0.0,216.857431431,0.0,434.238356963,0.0,217.536256017,217.774548081,0.0,0.0,0.0,217.216779772,0.0,218.102969289,0.0,0.0,0.0,0.0,0.0,217.73353799,653.063321585,0.0,0.0,0.0,326.712457079,217.381558153,0.0,1303.39218979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.028815733,0.0,219.028815733,0.0,0.0,217.011914333,0.0,217.119178482,0.0,217.381558153,0.0,0.0
2010-07-11,0.479466333,0.0,0.000636672325976,0.00212224108659,0.0,0.0,0.0,407.631033118,0.0,0.0,0.0,0.0,0.0,406.217625672,203.633178646,0.0,0.0,0.0,0.0,204.802070003,0.0,203.631324979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5512.14925153,0.0,0.0,202.228883489,0.0,475.754294051,204.247269701,204.092342459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.863079057,0.0,679.507974232,0.0,0.0,0.0,404.213602917,204.802070003,0.0,1016.06615089,0.0,0.0,205.484950504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.678397256,0.0,0.0,0.0,404.94698109,0.0,204.153760155,0.0,0.0,0.0,0.0
